LOXLEY VALLEY (BROADCAR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK223904,Long,-1.666,Lat,53.409946,Elevation,1004,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,1.84,5.95,5.37,3.4,7.23,4.05,3.9,3.95,5.71,6.19,7.48,5.57,4.37,3.05,5.73,5.83,3.25,10.34,2.23,6.08,7.5,4.72,3.02,4.17,2.83,5.01,7.6,6.31,7.29,4.67,5,3.85,6.13,6.95,4.8,6.11,4.38,10.33,2.33,2.36,5.11,5.4,1.8,4.68,3.5,7.47,3.73,5.13,4.43,7
February,,5.54,2.08,1.62,2.61,5.88,9.71,0.83,4.62,2.54,4.16,0.47,5.14,7.89,2.02,6.42,3.6,1.77,6.78,0.72,1.06,5.66,0.65,8.16,0.38,7.72,4.62,8.4,3.05,3.46,3.46,5.87,1.81,3.92,2.67,5.28,7.67,4.06,3.58,2.65,7.4,3.74,1.74,2.6,4,3.5,1.78,3.69,6.77,0.27,3.2
March,,2.55,5.16,5.06,5.27,1.94,7.19,3.06,1.92,5.89,3.32,3.63,2.93,2.53,1.17,2.03,2.7,5.05,2.89,0.5,3.5,0.2,2.97,3.65,4.58,2.05,3.43,4.33,1.4,3.74,3.43,6.13,2.88,1.96,0.7,1.23,1.35,7.44,1.64,1.63,1.74,6.09,2.51,2.94,2.75,3.47,2.06,3.59,3.28,2.05,2.65
April,,3.18,1.62,3.65,2.1,2.04,3.45,2.43,1.71,2.92,6.23,1.57,4.7,3.3,2.52,3.82,2.42,5.83,1.84,1.61,3.8,5.57,6.04,1.72,3.72,4.38,2.24,3.22,0.42,2.96,3.46,2.8,2.36,2.96,3.42,2.84,2.2,4.25,2.95,4.35,5.32,2.23,2.53,3.26,0.66,1.44,2.3,0.29,1.43,4.59,2.78
May,,1.13,3.96,3.11,2.17,1.7,2.85,1.78,2.87,1.61,5.02,1.91,1.27,5.29,5.56,4.62,3.7,1.82,1.89,2.49,2.58,2.9,7.29,2.19,2.39,0.64,2.88,3.65,3.1,2.54,1.09,3.92,4.4,3.71,4.37,3.82,2.57,3.23,1.48,2.9,2.19,4.4,2.86,2.68,4.65,4.98,0.78,1.45,3.65,1.38,2.27
June,,3.37,4.23,1.72,3.83,1.69,3.73,2.12,1.71,1.39,4.52,0.29,2.45,1.09,2.35,0.12,4.14,5.46,4.68,2.14,3.3,5.68,0.92,2.63,1.65,4.18,3.79,1.51,3.39,2.82,0.88,0.8,1.23,3.17,3.12,4.13,6.43,3.2,5.05,0.8,1.53,1.17,2.35,3.5,2.81,3.34,5.28,1.38,5.32,1.93,1.71
July,,0.39,6.89,1.43,3.6,6.32,1.97,1.61,3.74,4.23,6.84,1.35,4.3,4.09,4.36,1.97,4.3,2.89,1.57,2.92,8.72,5.26,4.73,3.55,2.92,1.81,4.57,3.88,5.15,6.88,3.65,4.65,4.09,2.18,3.58,1.76,3.87,2.6,2.14,4.43,2.5,1.94,2.33,4.6,4.54,1.36,8.33,4.06,6.38,2.9,5.55
August,,2.68,8.63,2.06,2.12,3.2,1.98,7.46,2.04,4.24,1.61,5.93,8.39,4.31,5.65,3.62,4.26,5.02,4.84,3.94,4.12,7.47,2.45,0.98,2.32,2.41,2.17,1.83,3.06,3.2,1.37,5.16,4.11,4.63,3.86,3.03,4.62,0.52,5.26,2.72,3.82,4.75,2.6,4.43,7.21,1.08,8.16,7.3,3.47,1.27,4.25
September,,3.11,2.55,2.91,3.15,0.99,2.29,2.25,10.43,3.16,2,0.85,4.21,3.93,5.02,3.82,2.81,6.18,0.53,1.73,6.04,6.36,3.36,1.9,3.64,6.66,6.33,1.62,3.17,2.23,3.27,0.49,2.51,4.8,5.88,2.49,6.5,1.91,2.57,1.72,5.73,2.31,5.68,2.1,4.46,1.88,4.52,6.15,4.53,0.09,4.33
October,,3.53,3.74,5.18,3.58,2.41,5.95,6.61,3.44,4.43,2.73,2.97,1.29,3.48,6.18,4.9,5.21,5.1,6.53,5.43,5.51,1.81,7.7,6.27,5.9,9.88,5.73,3.73,8.7,4.87,4.75,6.24,5.68,2.49,4.57,7.57,1.99,1.02,2.35,4.42,2.03,1.25,7.67,2.15,6.36,3.4,3.06,3.77,4.14,4.11,8.52
