HARRIETSHAM (DUN AKYUNE),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,351,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.69,2.66,2.08,3.09,,,,,,,,
February,2.44,0.69,1.63,0.38,,,,,,,,
March,0.29,1.55,2.89,3.40,,,,,,,,
April,5.01,2.82,1.07,2.26,,,,,,,,
May,2.73,3.22,2.36,0.86,,,,,,,,
June,1.10,0.85,2.34,1.21,,,,,,,,
July,2.68,2.96,2.15,2.42,,,,,,,,
August,2.94,0.48,1.03,2.06,,,,,,,,
September,2.29,2.26,4.27,1.45,,,,,,,,
October,0.77,7.58,1.95,2.09,,,,,,,,
November,4.62,1.20,1.69,3.09,,,,,,,,
December,0.52,0.69,0.57,5.95,,,,,,,,
Total,28.08,26.96,24.03,28.26,,,,,,,,
Calc annual,28.08,26.96,24.03,28.26,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
