KIRRIEMUIR (MACRITCH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO260611,Long,-3.211201,Lat,56.735656,Elevation,1300,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,7.6,1.8,4.35,4.5,4.9,3.9,3.4,1.35,4.85,8,7.68,4.1,3.24,3.3,6.7,6.4,3.2,3.25,4.3,6.2,6.1,4.1,,3.8,2.6,1.3,2.9,3.3,3.6,4.8,,,
February,,,,,,,,,2.5,1.3,1.1,3.7,0.3,3.8,0.15,3.15,4.4,4.6,2.1,5,3.6,6,2.15,3.12,1,3.93,3.35,3.2,4.55,3.2,,4.3,1.62,1.6,4.6,2,2.1,4.6,,,
March,,,,,,,,,5.85,1,1.25,1.2,3.2,2.4,4.13,1.95,3.1,3.1,1.17,2.8,3.3,3.1,3.5,1,0.5,1.57,3.4,5,2.15,2.8,,2.9,5,0.7,4.5,2.5,3,3.4,,,
April,,,,,,,,,0.95,1,2.44,2.75,3.5,1.5,4.7,4.4,0.7,1.95,0.3,1.12,2.7,3,3.9,2.2,3.1,1.79,0.5,5.25,1.3,2.3,,3.3,2,2.5,1.5,1.7,1.1,1.3,,,
May,,,,,,,,,1.1,3.5,2.1,5,3.9,1.45,2.5,0.7,0.6,2.2,3.7,1.44,1.63,1.9,6.1,3.5,2.45,4.8,1.9,4.5,4.5,2.5,,2.1,3.8,2.2,5.4,2.6,1.1,2.4,,,
June,,,,,,,,,2.4,1.9,2.5,5.35,1.54,1.33,1.3,4.1,2.35,2.5,5.4,2.3,0.3,1,1.2,3.52,3,4.22,4.45,4,4.75,1.6,,2.4,2.7,3,2.5,2,3.2,1.6,,,
July,,,,,,,,,1.6,3.6,3.6,3.8,4.4,3.3,3.8,1.1,5.6,5.47,5.24,4.83,4.3,3.1,3.2,2,3.8,4,5,4.52,3.8,2.23,,2.55,3.3,3.4,3.3,0.6,4.65,5.9,,,
August,,,,,,,,,4.8,4,7.45,2.45,1.35,1.17,5.2,2.1,1.78,3.9,1.6,3.18,0.95,3.43,5.53,6.42,2,2.5,5.7,0.17,10,3.2,,5.8,2.8,2.7,2.9,0.7,6.5,4.2,,,
September,,,,,,,,,3.5,1.05,5.7,1.3,1.65,1.83,5.7,5.05,4.4,2.1,4.2,2.3,2.1,2.2,4.23,5.2,2.95,5.1,6.7,3.6,3.1,1.9,,3.5,1,4.5,4.3,1.65,4.9,2.8,,,
October,,,,,,,,,6.8,4.6,5.3,1.3,7.5,4.3,5.5,6.3,2.55,3.7,7,9.27,5.97,5.15,3.2,5.72,5.95,5.6,0.43,2.6,4.3,4.75,,1.3,5.2,3.2,6.9,2.65,2.8,2,,,
November,,,,,,,,,4.3,4.4,4.8,9.6,2.1,5.43,0.9,5.8,2.9,0.68,6.25,8.1,7.15,8.32,0.85,2.2,5,1.7,9.1,3.6,1.8,6.3,,14.6,2.6,4.2,10.2,3.1,1.2,1.7,,,
December,,,,,,,,,2.8,8.7,3.7,2.1,6.8,2.4,10,4.1,4.7,3.25,5.2,2.85,3.65,2.5,5.6,2.2,4.65,7.8,5,2,6.62,4.2,,4.4,3,5.1,6,6.7,6.3,6.8,,,
Total,,,,,,,,,44.2,36.85,44.29,43.05,41.14,32.81,47.28,40.1,37.93,41.45,49.84,47.29,38.89,43,46.16,43.48,37.6,46.26,49.83,44.64,52.97,39.08,,50.95,35.62,34.4,55,29.5,40.45,41.5,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940s No of ests for snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950 Np Light Deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958 np area being planted deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959 np area being planted deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas,15223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyd Stn,873160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
