"SLATEFORD BURN, SHIRE END",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8811,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,,,,1.07,3.80,4.84,,
February,,,,,,,,3.11,4.20,2.10,,
March,,,,,,,,1.74,2.10,2.65,,
April,,,,,,,,2.06,1.94,3.62,,
May,,,,,,,,2.41,3.65,1.52,,
June,,,,,,,,3.24,1.24,2.62,,
July,,,,,,,,1.58,5.26,1.11,,
August,,,,,,,,6.06,4.38,2.67,,
September,,,,,,,,2.50,5.56,2.31,,
October,,,,,,,,5.34,5.91,1.50,,
November,,,,,,,,3.94,4.09,4.84,,
December,,,,,,,,1.86,3.01,5.18,,
Total,40.89,33.96,42.31,,-999.00,41.29,,34.91,45.14,34.94,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.91,45.14,34.96,,
Difference,40.89,33.96,42.31,NaN,-999.00,41.29,NaN,0.00,0.00,-0.02,,
