HARROGATE W.W. (KNABB'S MOOR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE237557,Long,-1.639969,Lat,53.996797,Elevation,700,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,3.75,1.65,4.2,1.9,2.15,2.6,3.56,4,4.2,3.1,1.9,2.2,2.6,,2.2,5.75,2.25,5.95,1.86,2.47,2.05,2.12,1.47,4.15,3.93,4.58,5.5,1.65,5.1,,4.45,3.03,4,3.57,2.75,7.31,1.32,2,2.67,4.1,0.83,2.61,2.84,5.25,2.75,3.42,3.29,5.47
February,,,,1.2,1.75,3.65,4.05,0.8,3.45,2.3,2.3,0.22,3.4,5,0.98,4.98,3,1.56,2.55,0.59,1.23,2.7,0.37,4.09,0.25,3.8,2.7,3.6,1.76,2.9,1.73,6,3.25,1.98,1.35,3.49,1.42,3.4,2.28,1.54,5.27,3.1,0.62,2,2.93,2.65,2.64,3.06,5.88,0.27,3.51
March,,,,3.48,2.8,0.8,3.8,2.5,1.3,3.03,2.7,1.61,1.95,1.3,1.2,1.15,2,2.15,2.53,0.58,2.1,0.56,2.03,1.47,2.75,0.6,2.5,2.68,0.73,2.43,2.46,4.07,2.76,1.03,0.41,1.73,1.8,6.81,1.6,1.03,1.74,3.55,2.25,0.75,2.15,2.22,1.56,2.92,2.48,1.82,2.71
April,,,,3.05,1.1,1.25,1.6,1.25,0.83,1.5,4.6,1,3.2,2.7,1.7,3.5,1.1,1.72,0.8,1.27,2.96,3.34,3.08,2.7,3.04,1.8,1.15,2.52,0.33,2.1,2.48,2.63,1.5,1.62,3.83,2.3,1.64,3.48,2.5,2.78,2.79,1.5,1.66,2.52,0.45,1.05,2.73,0.27,0.9,4.18,2.01
May,,,,2.65,1.4,1.65,3,2,3.7,1.5,3.2,1.7,1,3.1,3.95,5.2,2.5,1.3,1.9,1.64,1.55,3.6,4.4,3.22,1.75,1.23,2.4,3.2,1.55,1.09,0.95,2.4,2.75,1.9,1.19,2.38,2.78,3.23,1.05,2.19,2.42,5.1,1.84,1.9,4.23,2.97,1.07,1.3,4.35,1.04,1
June,,,,1.35,3.45,0.45,1.75,2.4,0.82,1.1,3.05,0.1,1.3,0.9,2.9,0.06,3.9,3,5.5,1.07,1.87,5.5,0.64,1.78,1.65,3.7,5.7,2.99,3.15,2.28,0.84,0.1,1.15,2.23,2.71,3.47,2.57,3.35,3.35,0.94,0.75,1.08,1.94,1.59,1.96,2.4,3.27,1.96,3.82,1.75,1.31
July,,,,1.1,3.35,2.1,2,1.45,4.4,3,5.8,1.65,4.7,3.7,4.5,1.1,2.44,4.6,0.8,3.09,4.72,3.75,3.8,1.75,1.45,0.42,4,2.09,3.25,5.5,3.3,2.4,2.25,2.05,4.18,1.95,4.5,2.25,1.48,2.44,3.29,2.53,1.56,3.45,1.83,1.35,5.9,3.08,3.92,2.35,5.53
August,,,,0.95,1.3,2.5,2.32,6.84,3.1,2.1,1.4,3.7,5.56,3.4,3.45,3.1,3.8,6.45,4.2,2.32,3.74,4.73,1.72,0.46,1.36,2.21,3.19,1.19,3.72,3.3,0.73,2.16,2.5,3.1,3.4,3.23,5.5,0.63,4.4,1.95,5.61,5.7,3.39,4.72,6.21,1.91,6.96,5.95,2.66,0.9,3.04
September,,,,1.5,1.4,0.55,1.98,0.8,7.3,1.1,0.9,1.2,3.5,3.3,3.5,2.3,1.2,3.72,0.97,0.45,3.7,5.5,2.8,2.25,2.35,5.7,2.48,1.58,2.6,1.6,2.8,0.34,1.35,3.21,5.35,1.65,6.19,1.88,2.73,1.15,4.72,3.1,4.26,3.19,2.86,2.19,4.81,4.56,4.14,0.18,3.54
October,,,,2.4,2.6,1.45,5.6,4.45,1.85,3.3,3.05,2,1.2,3.6,3.5,3.7,3.5,3.18,5.25,3.09,2.55,1.07,3.7,3.57,2.7,5.35,2.38,2.65,5.8,2.44,1.71,4.15,2.8,2.01,3.05,5.14,2.16,1.75,1.51,3.46,1.36,1.06,3.73,2.01,4.98,2.69,1.3,4.08,2.56,3.19,6.3
November,,,,2.6,4.9,1.9,3.35,3.4,1.55,2.2,1.7,2.6,1.2,3.5,2.6,2.3,6,3,7.2,3.8,4.81,5.11,2.02,3.51,2.35,6.58,3.95,1.78,3.8,6.3,4.5,3.43,1.46,2.65,5.86,0.6,6.57,3.25,1.21,4.52,4.39,8.06,1.89,3.38,6.11,2.61,0.81,2.25,0.94,5.14,6
December,,,,1.6,6.05,7.6,2.25,1.3,5.95,5,3.1,4,3.4,3.5,3.46,4.2,1.3,4,1.7,6.1,2.9,1.08,1.21,0.88,6,2.2,2.24,1.9,6,2.67,3.22,1.35,,2.42,3.96,2.44,2.6,3.12,3.23,4.6,1.98,4.23,2.33,1.64,4.17,4.83,4.29,3.41,5.85,7.55,4.41
Total,,,,25.63,31.75,28.1,33.6,29.34,36.85,29.69,35.8,23.98,33.51,35.9,33.94,34.19,,36.88,39.15,26.25,38.08,38.8,28.24,27.73,27.77,35.06,36.84,30.11,37.27,38.11,26.37,34.13,,28.65,38.32,32.38,41.3,35.9,32.65,27.92,36.32,41.68,29.57,27.98,40.49,29.71,40.59,35.59,40.92,31.66,44.83
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926 Jan 3.25 estimated from surrounding stations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942 Jan 3.25 Dec 3.1 total 28.12 estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
