LOCH TREIG (CREAGUAINEACH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN309690,Long,-4.769423,Lat,56.781764,Elevation,825,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,13.85,7.83,10.25,12.9,15.13,18.79,2.24,12.48,10.13,18.6,11.56,12.65,8.45,3.3,13.68,19.1,5.04,0.95,0.35,7.25,9.92,12.86,4.28,11.35,6.93,10.53,11.99,6.1,7.7,11.42,,,,,,,,
February,,,,8.51,5.04,8.7,5.9,3.5,11.6,2.46,0.5,8.58,0.1,6.7,2.21,15.6,3.14,6.96,9.75,12,2.38,7.18,2.33,10.1,4.38,13.33,6.4,0.55,7,13.55,,4.51,4.38,,,,,,,,
March,,,,4,0.63,3.55,10.5,3.94,6.4,1.79,4.2,0.85,3.6,4.54,4.9,5.54,4.35,0.98,14.7,6.5,7.03,1.88,2.65,7.67,2.28,8.77,3.76,1.97,10.63,3.8,,3.6,5.46,,,,,,,,
April,,,,3.73,4.54,8.2,2.85,8.32,3.28,2.78,2.12,4.6,7.4,5.72,5.57,3.85,1.65,2.14,1.59,4.18,3.8,2.98,2.2,10,6.61,2.4,3.43,14.69,4.73,8.58,,7.8,4.11,,,,,,,,
May,,,,4.67,3.75,8.3,4.42,2.92,1.45,5.35,4.95,6.13,3.88,3.24,4.8,0.9,1.9,2.85,4.33,1.1,1.08,1.86,4.08,4.16,6.31,7.05,1.02,4.14,1.5,3.62,2.36,1.3,,,,,,,,,
June,,,,3.72,3.21,2.08,2.9,4.98,5.9,3.38,5.3,6.94,1.25,2.79,0.67,5.48,1.15,4.5,7.94,2.81,2.35,0.71,2.94,5.29,6.16,6.12,4.95,3.46,5.78,,4.22,3.78,,,,,,,,,
July,,,,5.79,7.25,2.99,4,4.56,5.05,5.3,3.2,4.75,6.75,3.35,4.56,2.96,7.31,5.13,4.44,7.24,4.85,5.5,5.68,3.75,3,2.52,5,4.56,4.7,,,4.55,,,,,,,,,
August,,,,7.38,,3.7,5.4,5.58,7.46,7.75,7.6,1.76,4.55,5.74,6.92,4.3,3.4,3.3,3.36,2.07,4.3,6.25,7.3,6.63,4.5,2.3,3.9,0,6.54,,6.55,5.65,,,,,,,,,
September,,,3.83,10.19,,4.34,6.35,7.75,6.4,5.7,6.4,2.27,6.9,1.77,9.6,11.95,3.95,6,6.3,2.73,3.84,2.55,9.21,8.18,5.24,9.2,8.68,6.97,9.81,,6.6,5.59,,,,,,,,,
October,,,3.7,11.18,6.05,5.3,7.4,7.46,10.48,10.6,11.36,7.8,9.5,8.4,15.1,16.4,12.48,2.75,15.38,2.42,9.08,7.09,10.9,13.85,6.6,4.05,0.62,6.57,9.28,,10.81,3.78,,,,,,,,,
November,,,4.76,8.22,4.09,1.64,11.5,7.2,9.93,12,10.15,10,9.5,3.57,1.82,6.8,6.05,0.91,13.82,13.75,10.35,10.8,2.91,6.92,10.89,0.9,8,11.35,7.44,,8.49,8.68,,,,,,,,,
December,,,12.74,4.6,14.4,9.1,7.25,1.63,9.06,18.75,7.55,13.7,14.9,2.35,10.7,3.5,15.8,2.4,8.7,2.83,10,8.25,15.03,4.7,9.04,8,9.45,3.39,10.45,,,13,,,,,,,,,
Total,,,,85.84,,68.15,81.37,72.97,95.8,78.1,75.81,77.51,86.93,59.73,79.5,85.73,64.48,51.6,109.41,62.67,60.01,55.4,72.48,91.17,77.87,68.92,66.56,64.58,88.39,,,69.94,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924 Au S_+T est deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927 T changed to calc T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946 N est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947 Feb est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949 np too much est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950 np too much est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951 P Dec Jul est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952 -100s deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas,14023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyd Stn,695320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
