"LOCH TREIG (CREGUAINEACH)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5725,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,13.85,7.83,10.25,12.90,15.13,18.79,2.24,12.48,
February,,,,8.51,5.04,8.70,5.90,3.50,11.60,2.46,0.50,
March,,,,4.00,0.63,3.55,10.50,3.94,6.40,1.79,4.20,
April,,,,3.73,4.54,8.20,2.85,8.32,3.28,2.78,2.12,
May,,,,4.67,3.75,8.30,4.42,2.92,1.45,5.35,4.95,
June,,,,3.72,3.21,2.08,2.90,4.98,5.90,3.38,5.30,
July,,,,5.79,7.25,2.99,4.00,4.56,5.05,5.30,3.20,
August,,,,7.38,4.50,3.70,5.40,5.58,7.46,7.75,7.60,
September,,,3.83,10.19,10.40,4.34,6.35,7.75,6.40,5.70,6.40,
October,,,3.70,11.18,6.05,5.30,7.40,7.46,10.48,10.60,11.36,
November,,,4.76,8.22,4.09,1.64,11.50,7.20,9.93,12.00,10.15,
December,,,12.74,-999.00,14.40,9.10,7.25,1.63,9.06,18.75,7.55,
Total,,,,85.84,71.69,68.15,81.37,72.79,95.80,78.10,75.81,
Calc annual,0.00,0.00,25.03,81.24,71.69,68.15,81.37,72.97,95.80,78.10,75.81,
Difference,NaN,NaN,NaN,4.60,0.00,0.00,0.00,-0.18,-0.00,0.00,0.00,
