"ANSTRUTHER PITTENWEEM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1004,,,,,,,,,,,
,,,,,,,,,,,,
,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,,
January,1.08,3.84,4.81,4.26,2.93,1.14,2.22,1.51,1.36,1.52,,
February,-999.00,0.06,1.67,2.36,0.63,1.05,2.59,0.16,0.90,1.42,,
March,0.03,3.58,0.89,1.31,1.30,1.90,0.08,2.57,0.97,2.07,,
April,1.71,1.86,0.36,1.21,0.19,0.60,2.20,1.87,1.44,2.22,,
May,2.31,0.22,1.45,0.67,2.69,1.47,2.46,1.56,2.24,0.22,,
June,1.10,1.57,4.00,1.48,3.23,2.05,3.95,3.14,1.54,2.03,,
July,1.61,2.34,1.50,3.19,1.12,2.75,1.86,1.02,3.36,2.73,,
August,2.62,2.72,2.15,4.10,1.49,2.54,5.10,1.52,2.38,0.56,,
September,2.04,0.98,1.57,1.45,1.11,0.42,3.78,2.79,2.16,1.40,,
October,1.95,1.07,3.63,7.36,2.79,1.39,1.53,1.44,3.25,4.05,,
November,3.09,0.69,5.06,2.67,3.75,1.63,0.95,1.98,2.73,3.40,,
December,1.27,0.08,4.97,1.49,0.98,1.37,3.25,1.17,2.95,2.49,,
Total,20.52,19.01,32.06,31.55,22.21,18.31,29.97,20.73,25.28,24.11,,
Calc annual,18.81,19.01,32.06,31.55,22.21,18.31,29.97,20.73,25.28,24.11,,
Difference,1.71,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,,
