RYTON-ON-TYNE BALGONIE HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NZ152644,Long,-1.764075,Lat,54.973985,Elevation,258,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,0.97,1.34,4.5,1.08,1.67,1,2.22,2.79,0.95,0.86,2.04,1.23,0.34,2.26,0.3,1.5,0.75,2.2,1.66,3.19,3.94,2.37,2.2,1.21,3.67,1.6,3.05,2.86,4.7,2.82,1.06,1.89,1.66,2.31,1.73,2.52,1.97,
February,,,,2.33,2.77,1.35,0.34,1.6,0.5,0.97,4.99,1.21,1.29,1.3,2.2,0.56,0.67,0.7,0.6,1.66,2.86,0.69,2.5,0.52,1.32,2.16,2.98,0.77,1.17,1.72,0.79,0.11,2.85,3.66,1.18,2.85,2.92,0.56,1.27,1.23,
March,,,,1.98,0.6,2.53,3.03,2.52,1.87,-999,1.03,1.84,1.06,1.18,1.25,1.21,1.24,1.07,4.33,4.67,0.56,2.79,1.77,3.08,1.94,2.1,3.49,1.82,1.54,2.64,3.01,1.06,1.7,1.65,0.99,2.04,0.94,2.55,2.79,0.7,
April,,,,0.53,1.22,1.12,0.77,1.41,2.07,-999,1.03,1.15,1.12,1.04,0.94,2.44,0.93,2.52,2.57,2.11,2.15,1.39,0.15,2.68,0.65,0.43,1.49,2.86,1.51,1.6,3.04,1.12,2.03,2.24,1.78,3.2,1.32,2.11,0.67,1.59,
May,,,,2.52,2.37,0.7,0.62,1.11,1.66,4.03,1.48,1.91,2.11,3.33,2.07,0.79,4.27,2.8,2.33,1.87,2.1,1.02,2.37,2.34,1.13,1.84,2.7,2.41,2.2,1.13,3.46,1.61,0.85,2.38,5.42,2.98,2.95,1.73,1.4,1.13,
June,,,,1.84,3.36,2.67,2.34,2.76,2.98,1.3,4.02,1.26,1.54,3.44,1.86,1.21,1.78,3.38,0.22,2,1.22,3.91,5.03,1.04,4.3,0.5,2.41,1.76,0.64,1.33,0.86,0.72,1.35,0.99,1.94,0.05,3.42,3.9,4.03,1.42,
July,,,,3.63,1.63,5.27,3.36,1.73,1.43,3.46,2.22,3,2.78,3.76,1.89,2.18,1.75,1.56,3.11,1.47,2.9,0.81,3.94,0.81,2.56,2.95,3,1.26,4.16,1.6,3.41,1.49,4.79,2.48,7.24,2.04,4.03,3.66,1.59,2.71,
August,,,,3.52,3.45,3.15,1.9,2.29,1.88,0.68,5.35,2.3,1.65,2.36,3.15,2.61,3.04,2.04,1.78,2.96,2.66,2.7,6.2,1.92,1.84,2.76,3.53,8.79,1.67,2.5,1.46,6.81,2.49,4.41,2.69,6.18,2.56,6.42,3.44,3.47,
September,,,,2.02,0.91,0.48,2.36,2.77,0.47,2,0.89,0.89,0.97,2.21,1,1.52,0.52,0.66,2.31,1.7,0.71,2.67,2.52,3.93,1.64,1.89,1.41,2.06,5.37,1.23,2.1,1.3,3.98,2.04,2.83,3.57,2.85,4.34,1.18,1.13,
October,,,,1.16,4.01,4.2,5.73,1.2,5.05,1.95,6.04,1.94,2.11,7.01,0.8,2.32,3.74,5.65,1.54,1.9,2.64,2.41,2.93,2.62,1.91,1.19,3.5,2.5,2.38,4.94,1.84,1.82,1.8,1.98,3.54,2.33,3.09,1.52,2.79,1.99,
November,,,,1.9,0.79,2.27,1.55,1.1,3.24,1.37,3.39,4.88,1.59,1.59,2.5,4.08,3.06,2.02,1.15,0.49,3.14,3.35,1.56,1.33,3.91,1.64,2.68,1.03,1.34,3.07,1.1,2.36,0.87,3.86,1.02,2.56,3.26,2.98,2.49,2.67,
December,,,,1.31,1.04,1.74,4.71,1.93,1.09,3.46,1.94,2.04,3.05,2.33,1.65,0.48,2.03,3.24,0.8,3.94,2.05,3.4,1.73,0.65,3.8,5.84,4.27,2.03,2.87,2.2,3.78,1.37,3.46,2.35,2.31,4.54,0.77,4.35,1.66,3.19,
Total,,,,23.71,23.49,29.98,27.79,22.09,23.24,24.59,35.17,23.37,20.13,31.59,20.54,19.74,25.29,25.94,22.24,25.52,25.19,26.8,33.89,24.86,27.37,25.5,32.67,30.96,26.45,27.01,27.71,24.47,28.99,29.1,32.83,34,30.42,35.85,25.83,23.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899 Mar/April bracketed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
