Rainfall at,THORNTON RESERVOIR
,
Station no,2506,
,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919
January,1.89,0.84,3.55,3.23,1.67,3.07,1.45,2.66,2.49,3.81,
February,2.12,2.11,1.45,0.84,1.35,3.11,4.74,1.17,1.87,3.01,
March,0.62,1.86,3.20,3.96,2.55,1.08,4.71,1.70,1.18,4.11,
April,2.23,1.16,0.31,2.73,1.35,1.06,1.32,1.34,2.15,1.70,
May,2.52,0.86,2.73,1.93,2.01,2.11,2.24,3.14,2.35,1.14,
June,1.29,2.38,3.67,1.43,2.58,1.73,1.95,2.84,0.87,1.04,
July,2.83,0.20,3.73,1.03,2.83,8.31,1.23,1.88,2.37,3.14,
August,3.56,2.19,6.84,1.53,2.12,2.44,2.62,5.37,1.82,2.60,
September,0.80,1.65,0.97,1.76,0.60,1.34,1.06,2.18,4.36,2.54,
October,2.17,2.35,2.63,3.49,2.05,1.23,2.82,3.47,1.54,2.28,
November,4.36,2.61,1.99,2.97,3.84,2.65,3.07,1.32,1.77,2.44,
December,4.73,4.52,3.97,1.01,5.56,4.93,2.63,1.35,3.21,4.33,
Total,29.12,22.73,35.04,25.91,28.51,33.06,29.84,28.42,25.98,32.14,
Calc annual,29.12,22.73,35.04,25.91,28.51,33.06,29.84,28.42,25.98,32.14,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
