THORNTON RESERVOIR,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,1.67,1.07,3.34,2.13,1.61,3.19,1.75,3.75,1.63,0.87,,
February,1.47,1.28,2.42,0.74,1.65,0.91,2.77,1.86,1.30,2.40,,
March,1.55,0.87,1.44,2.16,0.79,0.52,2.83,1.94,0.69,0.45,,
April,0.49,2.86,2.13,0.47,1.14,0.91,2.98,2.62,1.46,2.21,,
May,0.80,2.07,1.43,2.30,1.38,1.33,0.61,2.18,4.29,2.64,,
June,1.06,3.78,4.96,3.24,0.71,5.55,1.55,0.99,1.72,4.47,,
July,1.16,4.22,3.40,2.96,0.82,6.64,0.80,2.84,1.17,3.19,,
August,1.61,0.69,3.09,2.86,2.51,1.84,2.01,3.01,7.91,4.80,,
September,1.17,5.47,3.47,1.83,2.73,2.91,6.18,2.15,2.59,2.52,,
October,4.37,1.61,3.43,2.41,2.24,6.18,1.39,1.41,2.46,0.93,,
November,1.65,1.10,3.83,2.73,2.69,3.95,3.41,2.91,3.08,1.12,,
December,2.33,1.08,3.49,0.37,2.01,1.28,4.59,1.76,1.41,0.75,,
Total,19.33,26.10,36.43,24.20,20.28,35.21,30.87,27.42,29.71,26.35,,
Calc annual,19.33,26.10,36.43,24.20,20.28,35.21,30.87,27.42,29.71,26.35,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
