BATHEASTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,ST780680,Long,-2.3177,Lat,51.4108,Elevation,166,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,3.38,,,,,,0.49,1.78,0.56,4.74,3.61,2.1,1.68,3.9,3.2,0.58,4.62,,1.58,1.23,3.37,1.05,4.67,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,0.77,,,,,,0.44,3.46,1.97,3.68,5.48,0.8,0.91,1.81,3.57,0.88,2.04,,1.71,0.65,3.88,2.19,2.18,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,1.48,,,,,,3.34,4.3,0.55,0.66,1.3,2.54,1.75,3.82,1.87,3.66,1.98,,2.82,3.21,0.86,2.75,5.59,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,1.5,,,,,,0.97,3.21,2.14,3.14,1.48,2.72,1.45,3.31,1.76,2.62,1.34,,3.13,2.32,2.94,1.7,0.16,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,2.75,,,,,,0.24,1.39,3.3,1.81,2.33,1.19,2.06,4.6,2.21,0.12,1.92,,1.19,1.62,1.9,0.98,1.93,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,3.65,,,,,,1.77,3.56,1.89,1.62,1.77,1.96,3.23,4.22,1.52,3.4,2.72,,0.99,3.48,6.01,1.94,3.45,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,4.05,,,,,,1.04,1.77,0.63,0.34,0.98,2.7,1.46,2.68,2.73,0.51,1.02,,2.8,2.56,2.21,0,3.55,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,3.33,,,,,,2.31,5.54,2.32,1.21,2.93,1.84,3.13,3.92,2.74,4.56,2.22,,3.8,3.14,4.49,1.83,5.92,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,1.21,,,,,,6.07,3.33,0.91,3.49,0.57,2.46,1.29,2.52,1.55,1.85,1.33,,2.35,3.5,0.21,1.17,0.94,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,1.49,,,,,,3.02,1.59,4.38,2.54,3.18,1.6,2.2,6.86,0.81,1.87,4.55,,1.81,4.39,5.04,3.12,4.64,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,2.1,,,,,,0.75,1.3,3.08,3.19,2.9,0.71,2.4,2.35,1.97,3.38,3.24,,1.2,1.06,4.2,4.05,2.38,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December,1.1,,,,,,4.25,4.68,3.22,2.03,6.5,6.08,2.51,2.28,2.08,1.11,1.88,,2.71,4.69,4.98,7.15,5.22,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,26.81,,,,,,24.69,35.91,24.95,28.45,33.03,26.7,24.07,42.27,26.01,24.54,28.86,,26.09,31.85,40.09,27.93,40.63,27.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
