"FORDINGBRIDGE (OAKLANDS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,2.83,1.25,6.59,1.26,4.42,,
February,,,,,,1.90,3.15,1.82,2.68,4.45,,
March,,,,,,1.28,2.90,1.75,1.46,0.53,,
April,,,,,,0.85,2.30,3.11,2.79,2.97,,
May,,,,,,2.03,0.30,3.00,5.19,2.21,,
June,,,,,,1.29,1.38,0.67,2.06,5.24,,
July,,,,,,5.26,0.63,4.03,1.06,4.02,,
August,,,,,,1.98,3.10,4.48,3.91,5.41,,
September,,,,,,1.79,4.73,2.36,1.57,3.84,,
October,,,,,,6.35,2.13,1.97,3.51,0.81,,
November,,,,,,3.91,3.68,8.68,2.07,0.35,,
December,,,,,,1.47,8.63,1.90,1.68,1.12,,
Total,,,,,,30.94,34.18,40.36,29.24,35.37,,
Calc annual,0.00,0.00,0.00,0.00,0.00,30.94,34.18,40.36,29.24,35.37,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,-0.00,-0.00,,
