"FORDINGBRIDGE OAKLANDS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,628,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.22,3.80,4.77,1.66,4.32,4.59,5.37,3.10,5.85,1.38,4.96,
February,0.89,0.39,3.26,6.89,0.36,5.65,2.08,4.26,2.85,1.06,0.81,
March,2.44,1.53,2.53,2.08,1.68,0.37,0.70,4.35,2.90,0.20,1.36,
April,3.11,1.23,3.30,3.76,3.53,2.56,4.56,2.29,1.81,0.85,2.46,
May,1.39,1.51,0.85,1.48,4.57,4.54,1.98,0.80,1.47,2.42,2.70,
June,2.74,0.26,0.87,0.54,1.95,0.01,2.91,2.73,2.53,1.20,0.47,
July,5.50,0.58,4.69,0.80,4.26,3.15,1.32,3.42,1.65,1.44,2.18,
August,1.62,1.62,5.81,2.25,3.09,3.34,1.09,3.85,2.41,1.69,4.81,
September,1.35,0.91,1.72,2.35,4.53,4.18,0.95,5.55,2.15,0.41,4.35,
October,3.17,0.86,1.34,5.68,4.96,4.57,3.60,2.52,7.11,5.15,2.23,
November,2.10,2.27,2.39,2.20,3.84,3.02,10.38,3.78,3.21,9.76,5.76,
December,3.25,2.01,4.67,4.32,6.24,3.59,0.45,4.31,2.50,7.72,4.05,
Total,31.78,16.97,36.20,34.01,43.33,39.57,35.39,40.96,36.44,33.28,36.14,
Calc annual,31.78,16.97,36.20,34.01,43.33,39.57,35.39,40.96,36.44,33.28,36.14,
Difference,0.00,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,
