ALSTON VICARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NY780438,Long,-2.343637,Lat,54.788608,Elevation,940,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,5.2,,1.09,7.68,4.29,7.43,4.68,5.23,2.44,4.94,5.37,5.95,7.22,2.95,2.82,4.59,5.89,5.74,6.16,4.06,3.88,10.04,2.56,3.87,2.9,5.36,,,,,,,,
February,,,,,,,,1.57,,0.48,1.02,4.46,0.79,5.81,0.27,7.13,3.96,5.02,2.08,4.08,1.38,5.64,1.79,3.84,3.34,4.17,4.09,3.43,3.83,3.99,5.53,3.01,1.89,,,,,,,,
March,,,,,,,,4.26,,0.54,2.62,1.29,3.48,2.97,4.19,1.63,2.25,3.81,1.56,5.11,5.3,3.31,2.51,1.75,1.02,2.78,1.88,5.25,3.42,1.16,2.52,4.94,1.63,,,,,,,,
April,,,,,,,,4.97,,1.41,2.9,3.95,5.3,1.7,5.78,4.1,2,2.05,1.39,2.72,2.77,2.05,2.66,3.06,1.92,2.37,1.75,7.39,2.88,5.24,3.94,2.71,2.75,,,,,,,,
May,,,,,,,,2.73,,2.04,2.44,2.32,3.08,2.36,4.07,0.88,1.64,3.11,2.87,1.36,2.34,2.85,2.81,3.92,2.91,4.65,1.57,2.28,1.22,2.21,2.89,2.83,1.91,,,,,,,,
June,,,,,,,,3.96,,2.18,2.15,5.71,2,2.85,2.32,3.25,3.64,1.78,5.47,2.57,0.85,1.11,0.89,2.83,4.42,4.21,3.21,4.25,5.6,1,2.93,1.33,2.72,,,,,,,,
July,,,,,,,,4.29,,4.18,6.37,5.25,4.78,3.26,4.25,2.37,4.77,2.32,3.78,5.04,5.84,1.1,3.95,2.89,3.44,2.19,4.69,4.18,3.9,2.93,3,3.05,2.78,,,,,,,,
August,,,,,,,,8.71,,5.51,8.49,3.62,2.44,4.06,3.42,1.67,1.68,2.63,3.66,3.22,2.63,5.34,3.3,6.35,3.14,3.76,6.15,0.23,5.62,2.15,6.34,3.6,4.68,,,,,,,,
September,,,,,,,,8.52,,1.95,3.63,1.66,6.61,1.63,3.28,5.71,4.83,3.34,1.71,1.58,4.82,1.67,4.51,3.67,6.36,3.05,5.87,2.8,4.76,1.51,8.29,3.48,5.19,,,,,,,,
October,,,,,,,4.16,3.88,,5.51,6.56,3.44,7.77,4.8,7.04,8.03,5.02,2.39,10.08,3.8,4.92,6.28,6.03,5.63,4.54,4.72,0.9,0.72,3.34,4.87,3.77,1.02,4.5,,,,,,,,
November,,,,,,,5.69,5.54,,6.11,5.09,4.6,3.37,2.45,2.35,5.17,5.75,0.9,7.38,7.81,4.96,2.81,1.02,3.23,9.78,0.79,7.41,6.6,3.09,8.1,6.73,9.86,3.69,,,,,,,,
December,,,,,,,1.82,2.31,,9.16,3.78,3.07,3.39,1.04,6.08,2.04,5.19,4,5.07,1.89,5.1,2.42,4.53,1.91,4.92,1.94,3.83,2.84,4.2,9.07,2.55,8.58,5.2,,,,,,,,
Total,,,,,,,,55.94,,40.16,52.73,43.66,50.44,37.61,48.28,44.42,45.67,36.72,51,46.4,43.86,37.4,38.59,44.97,51.53,40.79,45.41,43.85,51.9,44.79,52.36,47.31,42.3,,,,,,,,
