"FOLKESTONE CHERITON ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,264/7,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.01,1.89,4.09,1.68,2.56,2.39,3.76,2.44,3.93,,,
February,0.49,0.70,2.04,3.59,0.77,3.53,2.76,4.19,1.13,,,
March,0.93,1.22,2.07,1.80,1.22,1.27,0.20,3.06,1.37,,,
April,2.23,1.40,2.55,1.63,2.57,3.02,3.16,1.57,2.98,,,
May,1.46,0.98,0.41,3.68,2.87,2.14,1.51,0.66,3.37,,,
June,1.42,0.09,1.76,0.65,1.74,0.42,4.02,5.08,2.11,,,
July,2.79,0.20,2.13,0.60,3.61,2.90,1.76,4.49,1.10,,,
August,1.80,1.87,2.87,1.59,2.97,1.18,1.31,4.54,1.24,,,
September,3.06,0.65,4.59,2.05,2.58,2.55,0.54,3.39,0.48,,,
October,1.01,0.24,2.88,6.33,4.69,3.70,3.90,1.36,6.55,,,
November,1.30,2.09,1.76,1.88,3.01,4.10,6.21,4.03,5.49,,,
December,3.24,2.14,2.69,3.12,3.56,3.99,0.90,5.20,3.46,,,
Total,22.74,13.47,29.84,28.60,32.15,31.19,30.03,40.01,33.21,,,
Calc annual,22.74,13.47,29.84,28.60,32.15,31.19,30.03,40.01,33.21,0.00,0.00,
Difference,-0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,NaN,NaN,
