LOCH DAIM,,,,,,,,,,,,
Grid ref,NN470457,Long,-4.492341,Lat,56.578213,,,,,,,
Station no,5557/4/3,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,4.26,4.50,14.85,8.20,,,,
February,,,,,4.00,3.60,6.41,3.30,,,,
March,,,,,1.37,3.56,7.82,1.60,,,,
April,,,,,3.80,3.55,3.38,3.75,,,,
May,,,,,4.65,6.90,2.76,5.55,,,,
June,,,,,3.25,6.00,3.60,2.90,,,,
July,,,,,1.10,5.93,5.74,4.30,,,,
August,,,,,1.57,5.89,6.70,7.60,,,,
September,,,,,8.37,8.17,5.05,6.55,,,,
October,,,,,7.24,7.57,11.55,8.90,,,,
November,,,,,3.65,4.85,2.85,,,,,
December,,,,,17.19,16.22,11.12,,,,,
Total,,,,,60.45,76.74,81.83,,,,,
Calc annual,0.00,0.00,0.00,0.00,60.45,76.74,81.83,52.65,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,NaN,NaN,NaN,,
