"SELSEY LARGE ACRES FIELD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4159,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.70,3.77,3.78,1.41,3.02,4.83,3.79,2.52,4.52,1.30,4.01,
February,0.59,0.43,3.19,4.42,0.50,4.60,2.62,3.95,1.81,1.08,1.91,
March,2.35,1.39,1.97,2.03,1.62,0.37,0.44,2.93,2.04,0.11,1.42,
April,2.85,1.44,3.09,3.67,2.31,2.80,3.19,1.89,2.15,0.87,2.56,
May,1.62,1.40,0.61,2.50,3.42,3.67,1.78,0.61,1.93,2.53,1.56,
June,2.01,0.07,1.55,0.41,1.91,0.03,2.58,3.74,2.34,1.69,0.95,
July,5.15,0.52,2.99,1.75,2.46,3.19,2.24,2.96,2.35,1.46,1.43,
August,1.03,1.48,3.86,2.56,2.53,3.15,1.33,2.54,2.01,2.93,3.67,
September,2.53,0.63,1.52,2.30,4.85,2.11,0.56,5.72,1.08,0.76,2.44,
October,2.48,1.20,1.02,5.60,4.39,2.95,3.54,1.65,7.21,4.65,2.58,
November,1.44,2.22,1.56,1.96,2.07,3.78,7.02,3.05,3.75,6.32,4.76,
December,3.28,1.78,3.68,3.39,4.30,4.15,0.41,3.81,3.68,5.90,2.80,
Total,29.03,16.33,28.82,32.00,33.38,35.63,29.50,35.37,34.87,29.60,30.09,
Calc annual,29.03,16.33,28.82,32.00,33.38,35.63,29.50,35.37,34.87,29.60,30.09,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
