GLENDEVON (GLENQUEY RES),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN981028,Long,-3.644266,Lat,56.206844,Elevation,945,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,4.92,5.31,7.18,10.35,7.04,12.64,2.84,7.57,2.66,6.22,6.37,9.62,1.52,3.95,5.31,10.21,5.96,2.25,3,5.09,6.77,6.65,2.61,6.08,5.59,7.02,7.34,5.1,5.04,2.77,2,4.74,2.31,4.2,8.35,,,
February,,,,7.33,1.43,7.45,7.81,3.59,7.44,2.58,1.11,5.32,0.16,5.43,0.57,5.38,3.28,4.62,2.76,7.36,2.12,5.31,2.19,5.71,2.61,7.95,3.77,3.25,6.3,5.51,5.31,2.88,0.9,1.98,3.86,1.27,2.36,3.53,,,
March,,,,3.17,1.05,1.28,3.87,5.03,5.56,0.93,3.81,1.53,3.6,3,5.3,2.35,3.2,3,3.9,4.19,5.1,2.89,3.73,2.59,0.43,5.32,4.46,5.78,5.14,2.18,3.69,3.04,6.06,2.44,3.23,1.4,2.9,5.23,,,
April,,,,3.98,3.27,6.33,3.22,3.04,1.71,1.49,2.02,3.41,5.89,2.64,6.16,4.93,2.07,2.81,0.62,2.74,4.36,2.2,3.44,3.53,3.74,2.81,1.48,8.58,3.62,5.16,3.69,3.94,2.8,2.73,2.25,2.62,1.48,3.28,,,
May,,,,2.73,6.72,8.88,3.88,3.47,1.83,4.65,3.27,5.68,4.89,2.08,3.69,0.6,1.17,2.94,6.44,2.09,1.42,4.8,4.01,5.32,3.22,7.84,1.71,4.14,3.86,3.17,2.27,2.03,1.78,2.75,6.5,4.77,3.82,3.48,,,
June,,,,3.27,5.29,0.9,4.28,6.18,6.34,3.41,4.27,6.82,1.95,2.09,2.95,6.59,2.41,4.31,7.82,3.29,1.34,1.05,1.75,5.89,5.44,6.45,4.63,5.74,6.68,1.67,3.03,3.19,4.71,2.45,4.65,3.4,4.42,2.29,,,
July,,,,3.9,7.59,2.68,5.7,5.18,4.84,5.72,4.99,8.18,6.12,5.66,4.13,1.6,6.21,5.59,6.42,7.72,5.85,4.61,3.52,4.44,4.12,4.79,5.52,4.45,5.75,2.99,6.58,6.36,3.02,9.24,3.82,1.5,6.09,6.38,,,
August,,,,9.3,5.93,5.1,5.85,8.09,7.48,8.45,6.72,2.83,1.18,3.98,5.69,6.03,4.78,5.27,3.03,2.55,1.85,5.79,8.16,8.5,3.94,3,5.8,0.07,11.15,4.41,7.46,7.65,6.25,3.43,6.57,1.77,6.88,5.9,,,
September,,,,7.76,8.29,3.78,6.22,7.63,7.57,1.76,6.58,2.75,5.53,1.75,6.25,8.47,4.27,4.06,8.71,2.93,3.59,2.55,7.41,5.59,3.85,7.96,9.66,6.55,6.29,3.71,12.16,5.48,3.73,7.55,6.87,4.14,5.68,2.9,,,
October,,,,7.91,5.21,4.52,6.38,8.15,9.4,7.29,7.13,6.22,8.31,4.53,8.19,10.43,6.1,4.2,10.62,3.94,5.85,6.28,5.42,12.3,5.62,7.56,0.51,3.39,8.33,6.31,5.2,1.74,4.1,4.63,11.06,4.79,5.13,5.62,,,
November,,,,4.29,4.45,1.29,9.65,6.82,8.05,8.44,6.44,9.12,5.06,2.53,1.98,6.43,4.58,1.27,9.28,10.72,7.34,4.48,1.27,3.32,8.52,1.03,8.99,8.92,4.73,5.55,5.92,10.45,2.63,9.84,9.47,2.32,1.09,3.03,,,
December,,,,5.72,8.03,4.14,1.81,2.39,7.6,9.48,5.89,4.92,11.54,2.32,6.93,2.98,6.09,3.25,3.69,2.78,5.13,4.85,8.03,3.23,5.38,5.28,6.59,2.99,6.66,9.14,2.14,9.23,4.4,6.6,7.91,10.23,6.48,9.1,,,
Total,,,,64.28,62.57,53.53,69.02,66.61,80.46,57.04,59.8,59.44,60.45,42.38,61.46,57.31,48.11,46.63,73.5,56.27,46.2,47.81,54.02,67.19,53.52,62.6,59.2,59.45,75.53,57.14,62.55,61.03,43.15,55.64,70.93,40.52,50.53,59.09,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Some estimations for snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
