"GLENDEVON, GLENQUEY RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5528,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,8.10,3.60,4.00,4.80,4.80,4.40,7.80,1.50,6.30,5.40,,
February,6.20,11.50,4.80,3.50,5.70,7.40,3.50,1.30,8.50,1.30,,
March,3.85,3.80,5.80,7.20,5.90,2.40,2.70,2.30,2.10,3.90,,
April,4.00,3.30,0.80,4.20,3.50,4.00,4.30,1.90,1.60,2.90,,
May,2.85,1.55,2.10,4.20,3.40,1.30,6.50,3.80,3.30,1.50,,
June,1.90,3.25,6.20,4.10,1.10,2.80,5.70,3.40,1.70,3.50,,
July,5.50,3.40,2.90,1.00,4.80,5.40,5.80,2.10,4.90,1.90,,
August,12.40,5.00,5.40,2.20,4.90,5.70,4.10,7.30,4.90,2.60,,
September,1.50,2.10,3.90,3.20,2.30,2.60,2.20,4.40,6.80,6.50,,
October,2.60,5.40,7.50,4.30,3.30,4.50,9.00,7.90,6.70,1.90,,
November,6.40,8.30,6.60,6.40,8.80,3.60,9.70,5.80,3.30,5.80,,
December,3.30,5.90,11.60,4.00,11.50,8.30,7.00,2.30,5.20,7.00,,
Total,58.60,57.10,61.60,49.10,60.00,52.40,68.30,44.00,55.30,44.20,,
Calc annual,58.60,57.10,61.60,49.10,60.00,52.40,68.30,44.00,55.30,44.20,,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,,
