GAMESHOPE FARM EDINBURGH WW NO 5A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT135185,Long,-3.369228,Lat,55.452686,Elevation,1538,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,,,,,,,12.88,8.84,3.03,10.36,2.79,4.79,8.91,6.68,5.24,6.2,8.78,5.61,4.07,11.52,2.11,6.12,6.71,8.21,10.56,,,,,,,,,
February,,,,,,,,,,,,,,14.3,4.76,2.71,3.15,4.32,4.48,2.54,10.32,8.34,6.58,5.13,13.05,11.59,6.11,1.3,10.67,1.23,7.4,1.01,,,,,,,,,
March,,,,,,,,,,,,,,25.18,5.33,10.14,3.87,6.69,9.13,7.49,9.05,2.57,9.47,9.67,8.44,1.68,3.1,2.55,2.85,3.75,10.2,11.75,,,,,,,,,
April,,,,,,,,,,,,,,2.55,7.72,5.58,2.16,4.14,2.15,5.34,7.09,7.25,1.43,8.95,4.2,3.98,4.76,3.15,1.42,4.23,7.15,1.46,,,,,,,,,
May,,,,,,,,,,,,,,4.48,4.82,4.82,8.37,8.15,3.96,3.98,3.28,5.95,2.01,6.26,3.48,1.72,5.1,2.9,3.8,2.26,9.03,4.59,,,,,,,,,
June,,,,,,,,,,,,,,3.09,6.1,3.39,2.66,8.9,5.32,3.22,2.32,4.31,8.44,4.47,3.17,1.71,5.24,4.77,2.46,3.92,2.3,0.89,,,,,,,,,
July,,,,,,,,,,,,,,6.21,5.91,4.44,3.99,4.36,4.86,6.67,7.93,3.44,5.67,0.93,4.01,5.04,5.16,3.61,4.86,2.14,6.51,6.45,,,,,,,,,
August,,,,,,,,,,,,,,11.3,8.53,8.37,10.07,7.73,5.59,4.1,11.7,5.04,6.18,2.73,5.49,3.62,5.79,12.56,4.41,5.01,6.94,8.4,,,,,,,,,
September,,,,,,,,,,,,,,5.63,6.36,3.92,2.09,1.13,8.38,3.45,1.41,2.42,3.24,3.98,2.86,2.12,3.98,5.81,10.61,5.34,4.21,1.75,,,,,,,,,
October,,,,,,,,,,,,,,16.83,3.68,5.12,11.03,12.81,3.05,15.71,5.21,5.21,6.3,6.99,3.2,3.24,12.31,11.25,13.63,3.46,3.79,3.73,,,,,,,,,
November,,,,,,,,,,,,,,6.54,3.03,8.89,6.49,6.77,5.7,3.46,3.67,9.95,5.14,7.07,10.09,3.45,10.95,8.3,8.38,5.82,4.51,3.42,,,,,,,,,
December,,,,,,,,,,,,,,6.93,6.37,5.7,3.41,8.35,5.79,7.57,9.02,15.12,15.86,4.94,13.5,11.49,5.14,2.93,8.07,13.1,8.05,8.19,,,,,,,,,
Total,,,,,,,,,,,,,,115.92,71.45,66.11,67.65,76.14,63.2,72.44,77.68,74.84,76.52,69.9,77.1,53.71,79.16,61.24,77.28,56.97,78.3,62.2,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1890-1899_23_pt1-page-082.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERROR_TYRain_1900-1909_27_pt1-page-109.csv CORRECTION: 1904 August value is 8.53 (JacsHu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1910-1919_25_pt1-page-185.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1920-1930_29_pt1-page-131.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890s sheet says 1896-1902 is estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
