"STRACHAN BY BANCHORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2108,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,3.50,1.12,5.00,3.50,1.80,4.12,,,,,,
February,2.20,2.47,2.33,0.30,3.20,2.00,,,,,,
March,2.88,2.65,2.72,2.15,2.06,2.75,,,,,,
April,1.56,1.42,0.80,1.65,1.25,0.50,,,,,,
May,1.57,2.93,3.50,1.80,2.00,,,,,,,
June,4.34,2.51,4.35,2.70,1.14,,,,,,,
July,2.66,2.24,1.58,0.60,2.37,,,,,,,
August,5.03,5.03,2.95,3.55,1.10,,,,,,,
September,0.96,4.10,2.60,2.70,3.66,,,,,,,
October,1.85,2.20,3.86,3.58,2.75,,,,,,,
November,5.76,2.00,1.30,1.70,7.40,,,,,,,
December,5.85,2.76,2.40,2.70,4.60,,,,,,,
Total,38.16,31.43,33.39,26.93,33.33,,,,,,,
Calc annual,38.16,31.43,33.39,26.93,33.33,9.37,0.00,0.00,0.00,0.00,,
Difference,-0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,,
