"DERBY (PARK GROVE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2658,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.51,0.84,4.57,4.16,1.89,2.97,1.25,2.74,1.94,2.43,,
February,2.20,1.79,1.77,0.97,1.47,2.41,5.00,1.01,2.03,2.44,,
March,0.59,1.62,2.99,4.01,2.61,1.00,3.87,1.62,1.45,4.82,,
April,2.26,1.54,0.30,3.38,0.90,0.89,1.77,1.17,1.29,1.29,,
May,2.87,0.60,2.44,1.84,2.21,1.69,2.11,2.52,2.79,1.39,,
June,1.37,2.80,5.75,1.45,1.90,1.62,1.46,2.60,0.68,0.86,,
July,2.78,0.08,3.21,0.94,4.33,6.26,2.17,1.11,3.29,2.40,,
August,3.36,1.84,6.10,1.96,2.02,1.98,1.80,4.80,2.03,1.89,,
September,0.63,1.56,0.92,1.58,1.08,0.78,0.89,1.50,5.74,1.88,,
October,2.62,2.16,3.01,2.75,1.96,1.79,2.71,3.62,1.22,2.41,,
November,5.25,2.37,2.24,2.52,3.33,2.54,2.88,1.45,1.41,2.17,,
December,4.64,4.19,3.37,1.15,5.56,4.92,2.48,1.13,3.98,4.10,,
Total,31.08,21.39,36.67,26.71,29.26,28.85,28.39,25.27,27.85,28.08,,
Calc annual,31.08,21.39,36.67,26.71,29.26,28.85,28.39,25.27,27.85,28.08,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
