WYRESDALE WARDSTONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD585585,Long,-2.634901,Lat,54.020823,Elevation,1440,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,6.5,3.3,6.3,4.2,2.45,3.4,5.9,2.4,5.2,3.3,4.72,3.35,5.81,1.29,8.75,8.5,7.03,3.2,6.2,9.17,6.8,4.83,8.34,3.87,8.68,3.97,9.19,2.42,6.71,7.76,8.27,6.09,5.95,4.13,4.81,6.17,5.19,9.57,3.67,8.16,5.43,4.75,5.6,6.23,13.09,2.93,7.32,7.81,7.54,5.51,6.21,3.78,,,,,
February,,,,,4.6,3.6,1.85,4.1,2.05,2.65,0.9,0.9,2.2,5.4,7.35,0.83,3.11,6.08,5.95,2.76,4.4,3.95,2.12,7.68,5.11,3.4,6.89,3.57,5.7,4.31,9.31,5.62,4.1,3.5,3.33,6.25,4.5,2.71,7.19,2.49,4.5,0.71,7.27,6.17,1.15,6.22,6.85,4.63,7.22,2.07,0.61,6.72,0.19,6.72,0.33,8.43,,,,,
March,,,,,3.2,4.9,5.45,3.05,3.4,7,6.35,1.5,0.75,2.2,4.46,6.95,8.26,8.15,3.57,3.88,1.03,4.1,4.92,6.26,4.7,4.57,5.81,7.97,4.61,4.07,1.61,2.95,8.53,6.98,6.17,3.59,2.09,3.99,3.91,6.67,6.1,6.54,3.19,1.85,2.05,2.4,3.37,5.92,4.91,2.11,4.82,1.21,3.83,3.91,3.29,2.17,,,,,
April,,,,,1.8,3.1,2.6,2.35,3.2,1.95,1.8,1.35,2.1,0.2,2.65,4,3.05,5.07,4.57,5.71,4.32,3.75,2.6,4.68,6.2,5.09,2.45,3.08,3.63,5.09,3.67,5.13,1.99,6.2,1.71,3.61,4.13,2.05,2.07,3.05,8.02,3.17,2.8,4.75,2.55,4.72,3.2,4.3,3.93,2.03,3.13,3.87,4.21,2.96,3.79,3.63,,,,,
May,,,,,4.3,2.75,4.85,2.8,1.4,3.2,3,2.4,5.9,1.4,3.93,1.62,0.97,4.03,4.75,4.92,2.76,1.5,4.77,4.71,3.53,3.2,8.5,5.41,5.07,4.23,3.6,3.04,3.77,3.95,4.41,3,5.04,2.55,2.32,3.75,9,4.91,2.57,5.4,5.61,4.92,3.67,3.11,2.03,3.82,2.71,3.09,6.3,3.3,6.98,2.1,,,,,
June,,,,,,3.85,3.8,0.55,2.16,0.85,6,0.6,3.8,2.6,6.38,3.15,5,6.25,4.86,2.01,5.14,2.61,1.6,3,1.96,2.78,5.25,10.6,4.83,3.07,3.25,5.91,7.67,4.32,2.26,0.91,4.27,4.11,3.14,2.62,4.78,1.13,4.16,2.2,6.15,1.87,5.11,5.93,10.83,2.91,3.97,8.17,2.11,3.59,4.72,5.45,,,,,
July,,,,,7.4,2.6,7.8,3.5,9.04,3.65,6.25,4.4,1.4,4.7,6.46,8.5,6.5,3.3,2.08,3.97,4.55,3.2,8.64,6.5,3.9,4.9,4.65,4.85,6.4,11.81,4.8,1.93,5.59,2.5,4.92,5.55,4.7,2.33,6.11,2.51,8.37,3.81,8.95,9.03,4.75,4.17,7.47,4.97,7.15,5.54,5.73,7.29,9.71,7.27,4.29,4.16,,,,,
August,,,,,3,3.25,3.5,2.2,4.8,8.35,7.5,12,8.15,4.15,8.51,8.17,5.8,7.57,9.82,2.06,6.7,5.84,4.6,11.91,4.53,6.6,8.09,9.3,6.94,5.6,11.79,5.34,8.62,5.13,3.75,6.07,4.26,8.11,6.27,7.45,4.31,8.73,8.5,7.51,7.9,6.33,6.17,8.91,8.85,10.6,9.87,5.77,3.53,3.44,7.89,4.07,,,,,
September,,,,,,8.5,6.1,7.15,4.65,5.05,4.15,7.2,6.8,7,0.97,1.7,9.2,7.87,3.85,9.26,7.31,2.35,2.8,7.67,2.93,5.6,2.39,1.97,8.75,4.63,1.18,4.37,3.27,5.35,4.3,1.07,5.19,6.17,11.77,5.15,5.09,3.91,7.04,8.56,7.8,5.73,7.15,9.79,5.11,5.75,4.91,4.98,8.81,2.81,7.09,9.17,,,,,
October,,,,,5.2,6.45,6.45,3.2,2.25,5.3,5.8,4.2,4.6,10,5.72,8,5.55,3.53,5.93,4.93,10.75,6.8,6.6,13.1,5.12,5,9.87,7.13,2.57,8.96,4.26,5.5,5.38,4.07,2.42,1.87,9.81,7.91,6.08,4.53,2.93,5.09,2.31,9.93,6.96,7,5.09,6.85,8.66,11.36,10.73,5.77,8.91,7.3,8.71,,,,,,
