"REIGATE LAGLANDS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4875,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.64,2.66,3.84,1.82,,,,,,,,
February,0.71,0.18,2.60,4.26,,,,,,,,
March,2.03,1.61,2.51,2.08,,,,,,,,
April,3.43,1.25,3.59,2.34,,,,,,,,
May,1.08,1.59,0.96,3.10,,,,,,,,
June,1.52,0.12,1.66,0.50,,,,,,,,
July,5.20,0.24,3.44,4.00,,,,,,,,
August,1.63,1.40,2.84,2.33,,,,,,,,
September,3.38,1.00,2.04,1.92,,,,,,,,
October,1.27,1.11,0.96,7.13,,,,,,,,
November,2.00,1.62,2.17,2.10,,,,,,,,
December,3.02,1.97,4.60,3.25,,,,,,,,
Total,28.91,14.75,31.21,34.83,,,,,,,,
Calc annual,28.91,14.75,31.21,34.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
