HAYFIELD-LEYGATEHEAD-MOOR-OLD-SITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK057895,Long,-1.9157338,Lat,53.402293,Elevation,1550,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,07/09/2643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,3.65,2.4,3,3.36,4.96,1.74,3.71,1.96,3.28,1.63,3.63,3.23,3.94,6.13,4.05,2.67,2.5,4.4,4.7,6.49,3.9,4.98,2.68,3.69,4.03,7.3,8.84,2.15,4.2,8.89,5.47,2.65,3.78,,,,,,
February,,,0.9,3.23,3.73,2.52,2.95,2.17,4.11,3.33,4.32,3.92,1.23,1.21,2.02,3.2,5.73,1.48,5.41,1.35,4.22,0.93,5.29,5.44,1.29,5.83,3.7,2.19,5.25,1.1,0.73,6.1,0.48,4.75,0.42,,,,,,
March,,,2.73,4.46,2,3.82,3.5,3.57,3.22,3.12,0.89,2.59,4.64,5.17,5.72,2.38,2.1,2.63,2.02,4.76,2.47,3.19,2.52,2,1.09,2.39,2.05,4.89,2.08,1.17,3.28,0.68,2.76,3.11,2.8,,,,,,
April,,,1.94,2.75,2.65,3.43,2.32,2.51,2.78,2.83,5.5,3.15,1.45,3.45,1.75,1.8,3.93,2.28,2.32,2.27,5.62,1.68,3.03,3.35,2.08,2.45,2.52,5.1,1.47,1.75,3.51,5.38,5.32,1.65,2.31,,,,,,
May,,,3.75,2.28,3.05,1.08,4.4,4.33,3.23,2.35,3.42,1.41,3.29,2.93,3.05,1.49,2.81,1.52,4.05,2.37,5.6,1.92,1.28,4.17,5.01,3.75,4.16,1.61,1.35,2.75,2.46,2.47,5.4,2.05,2.7,,,,,,
June,,,1.78,1.31,1.36,2.62,2.15,6.87,2.02,3.9,4.45,4.13,5.75,2.8,3.65,2.1,4.8,2.3,2.95,2.77,3.7,0.57,3.42,1.88,2.96,0.27,3.32,6.74,5.82,1.8,3.42,6.83,0.63,3.95,3.1,,,,,,
July,,,2.86,3.85,2.02,3.04,3.19,3.35,4.3,7.35,6.55,0.62,6.03,1.82,4.95,6,3.01,1.83,4.85,3.53,7.48,1.6,5.44,6.25,4.85,3.39,,2.05,2.48,3.85,8.72,6.34,5.95,3.12,4.58,,,,,,
August,,,3.34,4.95,4.8,4.03,4.62,5.51,3.3,3.7,5.62,2.55,9.7,2.67,4.23,4.65,3.24,6.01,4.6,4.92,2.51,4.43,6.69,5.23,7.43,3.77,5.31,5.56,5.95,5.1,6.1,7.38,1.65,2.28,3.14,,,,,,
September,,,1.25,4.61,1.57,3.57,1.96,0.78,4.08,3.35,0.55,3.28,3.62,1.27,3.45,1.22,3.62,2.48,10.2,2.62,3.55,1.43,4.83,5.38,4.46,5.32,4.36,8.67,0.75,2.39,4.65,5.47,4.39,1.28,2.95,,,,,,
October,,,5.45,8.35,2.17,4.85,5.9,5.85,1.2,5.81,2.99,3.18,3.25,2.88,2.62,2.27,6.1,6.15,3.52,3.43,1.49,2.75,1.59,4.06,5.04,5.3,3.82,4.42,4.54,5.76,7.5,2.42,9.46,6.04,6.55,,,,,,
November,,,2.15,5.25,3.89,4.23,5.07,3.7,3.9,2.03,4.05,5.1,3.15,4.3,4.82,2.55,3.28,5.81,2.4,3.45,1.33,2.26,3.69,4.73,2.8,,4.93,5.66,6.64,7.95,4.91,5.31,3.68,2.82,2.56,,,,,,
December,,,3.16,1.4,2.73,0.8,4.15,2.86,3.07,6.19,5.51,6.76,5.6,3.24,5.57,6.74,4.43,2.05,8.35,8.77,3.78,7.09,4.62,4.75,3.73,4,3.54,0.43,2.14,6.68,3.35,2.57,1.56,0.58,5.68,,,,,,
Total,,,32.96,44.84,32.97,37.35,45.17,43.24,38.92,45.92,47.13,38.32,51.34,34.97,45.77,40.53,47.1,37.21,53.17,44.64,46.45,34.34,46.3,52.22,43.42,,,54.62,47.31,42.45,52.83,59.84,46.75,34.28,40.57,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is 280 yards E of new site at the stated altitude, based on the relationship between gauge positions described in the record",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dec 1939, gauge read 2 Jan 1940, not sure if it rained on 1 Jan. Reading left in record.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
