DARLINGTON FIGHTING COCKS RES.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NZ342138,Long,-1.473197,Lat,54.518349,Elevation,150,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,2.8,1.47,1.73,1.86,1.27,2.1,2.98,2.41,1.95,4.46,1.88,3.03,1.93,3.39,1.19,4.06,1.31,1.52,4.74,0.86,1.87,1.68,1.78,0.52,1.68,1.75,2.52,1.55,1.46,1.92,3.74
February,,,,,,,,,,,1.03,0.97,1.05,2.81,0.4,2.47,3.25,2.48,1.27,0.89,1.5,5.17,1.5,0.62,1.91,1.76,0.68,2.09,0.75,0.5,2.86,1.95,0.33,1.94,1.7,1.31,1.82,1.71,3.06,0.67,1.73
March,,,,,,,,,,,2.79,1.16,1.95,1.58,1.48,0.92,1.69,2.93,0.09,2.39,2.08,2.1,1.11,0.43,1.03,0.28,1.02,3.14,1.18,0.79,0.56,2.98,1.16,0.09,1.43,1.3,0.51,0.8,1.33,0.53,1.88
April,,,,,,,,,,,2.37,2.71,0.88,0.96,3.23,2.76,1.23,2.38,0.06,1.15,1.8,0.7,0.63,1.02,2.18,0.81,1.52,3.06,0.95,1.56,1.56,1.3,1.75,2.24,0.27,0.99,0.66,0.2,1.32,1.34,0.59
May,,,,,,,,,,,1.06,2.7,4.09,1.98,1.28,0.75,1.85,2.67,2.91,1.26,1.21,1.01,1.88,2.24,0.86,2.58,2.38,1.89,1.66,0.95,0.97,2.68,1.2,1.71,2.58,1.73,0.29,1.86,2.28,0.42,1.21
June,,,,,,,,,,,1.22,3.78,1.22,1.69,1.89,2.29,3.89,1.34,3.21,2.16,0.46,1.06,0.7,1.39,2.54,2.12,1.82,2.28,3.15,0.95,1.12,0.74,0.94,2.12,2.23,2.18,2.59,2.65,2.71,2,0.38
July,,,,,,,,,,1.92,4.61,5.18,4.64,2.02,1.39,0.61,4.29,1.41,2.8,2.64,6.18,0.77,3.6,1.51,2.49,1.25,3.49,2.58,1.51,1.49,2.46,2.34,1.35,2.82,1.6,0.93,3.35,3.25,2.49,1.13,4.23
August,,,,,,,,,,2.53,4.07,3.54,2.35,0.32,1.7,2.05,1.97,0.99,2.55,2.87,0.87,2.45,2.04,3.67,1.75,3.4,2.96,0.33,3,2.97,4.79,5.88,2.23,3.26,4.42,0.67,6.56,2.87,3.58,0.34,2.25
September,,,,,,,,,,1.16,2.63,3.52,2.31,1.31,1.77,4.66,4.07,1.32,2.07,1.29,1,0.38,2.32,3.67,3.95,1.9,3.5,2.2,1.59,0.75,2.86,1.03,3.5,1.37,1.67,0.95,2.17,3.24,1.58,0.89,2.17
October,,,,,,,,,,2.19,1.96,0.86,3.29,3.83,2.29,3.55,1.61,1.95,3.55,4.74,2.84,3.48,1.75,1.88,2.45,3.04,1.56,0.36,1.18,2.36,1,1.27,2.19,1.61,3.72,1.55,1.23,1.54,1.29,0.92,4.37
November,,,,,,,,,,2.53,2.63,2.25,1.29,2.99,1.78,3.88,2.33,2.07,2.65,2.77,3.01,2.58,1.05,2.14,4.11,0.69,4.54,1.49,1.23,2.93,4.9,4.71,2.67,1.35,3.66,2.32,0.63,1.22,0.58,2.4,2.65
December,,,,,,,,,,2.82,2,0.92,1.16,1.45,3.66,1.63,1.48,3.81,3.88,1.02,2.07,0.29,2.55,1.16,1.45,1.04,2.34,1.22,1.45,2.15,2.41,2.9,1.73,0.79,1.47,2.51,2.07,1.45,2.31,1.62,2.05
Total,,,,,,,,,,,29.17,29.06,25.96,22.8,22.14,27.67,30.64,25.76,26.99,27.64,24.9,23.02,21.06,23.12,25.91,22.93,27.12,22.16,22.39,18.26,27.36,29.46,20.83,19.82,26.43,18.19,24.4,22.34,23.99,14.18,27.25
