"CRAMBER TOR, DARTMOOR, DEVON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1128,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,6.52,4.80,6.80,,2.75,4.37,2.78,8.42,,
February,,,4.20,9.45,4.35,,1.62,6.26,3.53,6.80,,
March,,,1.50,0.63,2.50,,6.03,6.05,2.40,1.24,,
April,,,2.20,0.49,4.52,,0.97,5.28,3.42,4.73,,
May,,,2.30,2.61,3.85,,0.07,3.80,4.34,3.70,,
June,,,,1.61,3.69,,2.28,3.36,4.90,1.63,,
July,,,2.65,7.65,4.86,,2.84,1.53,0.62,0.94,,
August,,,,2.48,4.41,,2.61,6.12,4.70,0.94,,
September,,,2.85,3.82,2.92,,8.20,4.60,3.08,3.02,,
October,,,7.18,5.50,7.50,,4.65,2.52,8.11,3.15,,
November,,,5.75,3.10,9.53,,2.38,3.28,5.53,4.79,,
December,,,3.23,7.43,6.25,,10.30,9.93,7.55,3.27,,
Total,,,48.30,49.57,61.18,50.04,44.70,57.10,50.96,42.63,,
Calc annual,0.00,0.00,38.38,49.57,61.18,0.00,44.70,57.10,50.96,42.63,,
Difference,NaN,NaN,9.92,0.00,-0.00,50.04,0.00,-0.00,0.00,0.00,,
