SKIPTON HAWTHORNE COTTAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD986516,Long,-2.022825,Lat,53.960483,Elevation,380,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,5.99,1.8,4.98,1.75,1.15,1.16,4.74,2.4,2.59,0.58,4.54,4.09,1.66,1.53,2.8,6.27,4.46,2.35,2.26,4.04,2.89,1.26,4.02,1.29,2.52,1.96,3.87,1.5,3.21,3.46,2.08,4.23,2.87,2.28,2.79,4.61,4.27,5.35,2.76,2.4,2.23,1.84,3.25,,,,
February,,,,,4.32,2.62,0.7,1.22,1.14,2.3,0.49,0.02,2.62,3.85,6.82,0,0.95,2.38,2.83,2.15,4.05,0.61,1.13,4.51,3.26,1.42,2.44,2.01,2.79,1.87,3.85,3.61,1.38,1.51,2.98,4.26,3.81,0.52,4.49,1.23,2.73,0.23,4.29,4.77,0.54,4.37,2.67,,,,
March,,,,,2.49,1.55,2.74,1.36,3.26,1.77,3.23,1.96,0.98,2.24,3.69,2.9,5.5,4.63,2.59,1.61,0.53,3.04,2.16,5.55,1.45,3.1,2.3,2.79,3.5,2.24,0.46,1.73,3.63,4.59,3.59,1.2,3,2.01,1.44,4.11,2.68,2.12,2.13,1.98,0.9,0.3,0.88,,,,
April,,,,,1.51,1.96,2.76,1.23,1.95,1.97,0.87,1.43,1.4,0.87,2,2.24,2.49,2.35,1.78,3.1,1.62,2.51,1.78,1.53,2.51,2.01,1.24,1.13,1.49,3.15,2.07,1.4,0.61,3.05,1.11,1.35,2.01,2.14,1.25,1.72,3.64,0.93,2.73,2.2,1.23,1.26,0.63,,,,
May,,,,,2.06,2.69,3.42,1.67,1.04,2.1,2.08,1.52,3.72,2.06,1.93,0.49,0.54,1.73,2.56,2.91,1.67,0.89,2.38,2.53,2.2,0.9,3.04,2.59,2.44,1.95,2.14,1.81,1.99,2.46,1.6,1.72,1.95,1.6,1.83,1.41,3.87,1.38,1.36,3.06,4.08,3.45,2.83,,,,
June,,,,,0.41,2.68,1.66,0.08,1.62,0.86,2.3,0.92,3.78,3.11,2.53,2.76,3.66,3.71,2.17,1.11,3.76,1.12,0.99,1.25,1.95,2.54,2.04,5.22,2.15,2.78,2.24,2.42,6.31,1.62,1.9,1.19,2.09,1.6,1.11,1.19,1.45,0.31,1.98,0.58,1.92,0.05,2.35,,,,
July,,,,,6.16,1.3,3.11,1.54,4.75,3.51,3.16,3.19,1.97,2.89,2.7,6.12,2.54,1.24,1.06,1.9,2.38,1.79,2.67,3.85,1.27,1.17,1.74,2.66,3.72,3.76,3.33,0.82,2.8,0.78,2.51,4.29,2.35,1.67,3.95,1.98,5.15,1.96,4.89,3.47,3.64,1.19,2.65,,,,
August,,,,,0.93,1.31,1.46,1.48,3.35,6.57,7.02,5.92,4.41,3.58,3.97,3.5,0.76,5.69,3.93,1.54,4.53,1.86,2.18,3.96,3.39,2.65,3.38,3.43,2.44,3.06,4.24,2.1,6.33,1.51,2.55,3.11,3.78,6.76,2.49,2.37,2.05,4.17,4.2,4.36,3.61,4.11,3.46,,,,
September,,,,,2.58,3.31,2.81,4.81,0.69,1.79,1.43,2.64,3.2,3.63,0.1,1.83,6.34,4,0.57,5.22,1.64,1.34,1.22,4.08,0.42,2.35,0.72,0.56,4.22,3.1,0.28,3.15,1.91,1.51,1.67,1.21,2.35,2.31,8.8,1.07,1.37,1.7,3.39,3.42,3.28,2.32,1.92,,,,
October,,,,,2.25,5.56,4.96,2.25,0.94,4.57,3.01,4.25,5.49,4.68,3.83,4.54,3.34,1.63,3.87,2.63,4.94,2.77,3.54,7.82,1.11,2.58,5.34,3.61,1.67,3.31,2.22,2.73,3.47,1.72,1.62,0.97,7.51,5.03,2.68,2.45,2.64,2.59,0.61,5.05,3.13,3.74,3.72,,,,
November,,,,,1.24,2.66,2.81,2.34,7.04,1.73,4.26,3.43,2.12,2.68,2.72,4.11,1.02,2.81,3.35,2.06,3.88,5.71,2.28,2.18,2.74,3.02,3.69,2.49,2.93,1.13,4.47,4.12,2.43,3.23,4.32,1.6,3.27,2.43,1.77,2.38,2.29,2.44,1.85,4.33,1.56,2.32,6.04,,,,
December,,,,,4.75,1.25,4.85,2.45,2,1.8,0.44,6.63,1.81,4.23,3.86,4.94,3.52,4.8,4.61,3.18,3.82,5.11,3.58,1.93,2.29,0.94,1.86,4.61,2.26,4.33,2.95,5.15,3.67,1.91,6.81,5.88,2.77,1.59,6.27,4.68,3.1,4.29,3.6,2.46,3.68,3.12,0.83,,,,
Total,,,,,34.69,28.69,36.26,22.18,28.93,30.13,33.03,34.31,34.09,34.4,38.69,37.52,32.32,36.5,32.12,33.68,37.28,29.1,26.17,43.23,25.48,23.94,31.81,32.39,32.13,32.64,32.12,30.54,37.74,27.35,32.74,31.01,37.76,29.94,38.87,29.2,35.24,27.47,33.79,38.08,29.8,28.07,31.23,,,,
