SHIFNAL-NATIONAL-SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ744074,Long,-2.3799519,Lat,52.663707,Elevation,283,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,,1.13,1.73,0.61,3.85,3.24,1.17,2.51,0.91,1.83,1.79,2.45,3.66,2.17,3.81,1.95,2.85,1.96,2.67,2.01,3.75,1.39,4,1.57,2.38,2.11,3.7,1.14,,,3.54,,
February,,,,,,,,,,0.7,2.31,1.54,1.04,0.89,2.03,2.99,4.32,1.11,1.48,2.34,1.9,0.38,2.46,5.59,0.75,3.5,2.14,1.96,2.03,0.52,0.43,2.09,1.52,,0.32,3.19,,,0.6,,
March,,,,,,,,,,2.19,0.39,1.44,3.66,5.03,2.32,0.93,3.08,2.12,1.38,4.73,2.49,2.06,2.68,1.5,1.77,0.89,0.67,1.77,1.69,0.17,3.32,0.19,1.81,,2.31,1.16,,,0.47,,
April,,,,,,,,,,1.98,1.91,0.75,0.27,3.32,1.15,1.6,1.42,1.43,2.37,2.04,4.34,1.7,2.26,2.08,2.39,1.78,1.61,1.2,1.29,1.26,2.27,4.1,3.53,1,3.17,3.88,,,0.14,,
May,,,,,,,,,,1.08,1.97,0.8,2.65,2.32,1.51,2.58,2.51,3.85,4.41,0.71,3.76,1.13,1.23,2.08,4.02,3.02,2.85,1.26,1.52,1.14,1.77,4.85,5.65,1.41,0.93,1.02,,,1.48,,
June,,,,,,,,,,2.97,1.59,3,5.18,1.08,2.61,1.59,1.39,1.65,0.97,1.25,3.6,0.39,0.85,0.62,2.45,0,1.31,4.08,3.02,2.19,0.61,4.53,0.28,3.15,1.22,2.38,,,1.53,,
July,,,,,,,,,,3.92,2.59,0.26,2.51,1.47,4.47,6.27,2.65,2.03,3.97,2.44,4.69,0.87,4.24,2.9,4.35,3.19,1.71,1.93,1.11,1.86,4.3,3.27,3.33,3.01,1.71,,,,3.18,,
August,,,,,,,,,,2.02,3.8,1.67,5.55,2.07,2.06,2.94,2.51,5.48,1.44,2.25,1.1,4.1,2.77,4.87,3.82,2.18,2.03,3.72,3.35,1.43,2.2,6.09,2.3,1.11,2.23,1.2,,,4.49,,
September,,,,,,,,,,2.81,0.54,1.8,0.92,1.74,1.56,0.65,1.43,1.37,5.25,2.03,1.94,0.52,2.98,2.33,2.94,3.82,0.95,3.37,1.76,0.63,3.11,2.85,2.01,0.6,2.37,,,,1.73,,
October,,,,,,,,,,2.87,3.23,2.12,2.77,3.77,1.61,2.17,4.1,3.67,1.37,3.41,3.52,1.89,0.99,5.55,4.11,3.29,2.86,1.3,4.49,3.67,3.2,0.87,4.1,4.35,2.3,3.25,,,3.04,,
November,,,,,,,,,,0.67,4.24,3.09,2.85,2.5,3.29,2.48,2.7,1.99,1.64,1.37,0.72,1.72,1.32,1.69,1.64,1.51,4.61,3.12,3.69,6.01,3.2,4.13,2.76,,2.63,6.1,,,3.47,,
December,,,,,,,,,2.33,4.16,4.98,4.69,2.65,1.52,6.65,4.47,2.56,1.34,3.19,3.61,2.88,2.22,4.88,3.38,2.43,2.76,0.51,1.87,1.97,5.69,3.83,1.56,0.95,0.65,4.31,2.27,,,3.52,,
Total,,,,,,,,,,26.5,29.28,21.77,33.9,28.95,30.43,31.18,29.58,27.87,29.26,28.63,34.6,19.15,30.47,34.54,33.52,27.9,23.92,27.59,29.67,25.96,32.24,36.1,30.62,24,27.2,,,,27.19,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is Shifnal School. Altitude matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
