"SHIFNAL NATIONAL SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2297,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.73,0.61,3.85,3.24,1.17,2.51,0.91,1.83,1.79,2.45,,
February,2.31,1.54,1.04,0.89,2.03,2.99,4.32,1.11,1.48,2.34,,
March,0.39,1.44,3.66,5.03,2.32,0.93,3.08,2.12,1.38,4.73,,
April,1.91,0.75,0.27,3.32,1.15,1.60,1.42,1.43,2.37,2.04,,
May,1.97,0.80,2.65,2.32,1.51,2.58,2.51,3.85,4.41,0.71,,
June,1.59,3.00,5.18,1.08,2.61,1.59,1.39,1.65,0.97,1.25,,
July,2.59,0.26,2.51,1.47,4.47,6.27,2.65,2.03,3.97,2.44,,
August,3.80,1.67,5.55,2.07,2.06,2.94,2.51,5.48,1.44,2.25,,
September,0.54,1.80,0.92,1.74,1.56,0.65,1.43,1.37,5.25,2.03,,
October,3.23,2.12,2.77,3.77,1.61,2.17,4.10,3.67,1.37,3.41,,
November,4.24,3.09,2.85,2.50,3.29,2.48,2.70,1.99,1.64,1.37,,
December,4.98,4.69,2.65,1.52,6.65,4.47,2.56,1.34,3.19,3.61,,
Total,29.28,21.77,33.90,28.95,30.43,31.18,29.58,27.87,29.26,28.63,,
Calc annual,29.28,21.77,33.90,28.95,30.43,31.18,29.58,27.87,29.26,28.63,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,,
