ABERDOVEY PLAS PENHELIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SN621963,Long,-4.0341,Lat,52.5471,Elevation,140,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,3.16,4.78,2.22,1.73,3.15,4.76,4.11,5.23,5.37,,,2.32,3.34,4.92,8.09,1.43,6.91,4.24,4.88,4.01,3.56,2.14,5.21,4.05,4.43,5.97,4.86,3.49,5.47,6.02,4.02,3.62,4.69,3.45,8.28,3.37,1.26,3.99,3.78,2.07,4.07,2.47,5.16,4.45,3.64,5.16,6.83
February,,,,,3.73,4.85,4.24,2.46,2.93,3.06,2.8,0.38,4.25,,,9.14,3.5,3.51,3.68,1.06,0.47,5.38,0.15,4.22,0.62,5.26,1.9,7.53,1.58,4.27,4.15,3.47,1.63,3.36,2.56,4.19,3.9,1.08,2.11,1.72,6.3,3.42,2.06,2.78,3.91,2.05,0.7,3.21,7.77,1.31,4.23
March,,,,,4.52,1.9,2.45,2.68,2.87,7.98,6.77,3.85,3.38,,,0.76,0.53,3.86,2.44,1.27,2.61,1.71,2.92,2.93,2.78,1.31,2.02,1.84,1.97,2.58,2.98,2.41,3.42,0.88,0.95,2.07,1.18,7.63,2.11,3.03,2.07,6.57,2.72,2.04,3.38,2.48,2.04,4.8,1.3,2.82,1.56
April,,,,,0.6,2.34,2.1,2.36,1.21,3.17,5.49,1.61,2.6,,,1.95,1.19,2.23,1.14,1.73,1.94,4.64,2.22,0.82,2.76,4.49,2.49,3.2,0.42,1.95,2.91,2.01,1.38,1.65,2.34,2.49,1.18,2.88,1.72,4.53,4.99,2.9,2.57,3.57,1.68,3.5,1.53,0.6,1.43,4.77,2.89
May,,,,,2.79,3.57,4.37,2.93,5.14,1.6,5.01,2.41,1.73,,,4.63,2.43,1.76,1.29,3.04,1.75,3.98,4.89,2.31,3.27,2.06,1.98,1.54,1.74,0.83,1.81,2.75,3.44,3.93,2.21,3.72,1.83,3.63,2.01,3.85,1.56,2.23,3.33,1.78,3.06,4.8,1.9,1.95,3.8,1.11,1.62
June,,,,,1.8,1.35,2.46,3.67,2.08,4.46,3.03,0.56,1.4,,,0,2.02,6.21,6.73,3.43,2.63,5.04,1.43,3.89,2.53,6.44,4.72,2.06,3.96,2.32,0.96,1.32,0.83,4,3.26,4.93,4.46,2.74,4.78,1.25,3.23,1.13,3.62,2.56,6.1,5.66,3.22,2.69,4.92,3.06,3.1
July,,,,,4.59,3.42,1.37,2.14,3.88,1.87,7.81,1.73,5.06,,,3.5,5.15,5.77,3.76,2.98,4.38,3.72,5.61,2.19,1.29,0.93,5.85,3.27,5.72,9.03,6.53,3.1,5.09,2.99,3.32,2.29,3.2,3.66,2.95,1.46,3.5,2.23,1.88,3.86,5.12,0.85,5.48,6.51,6.1,3.64,5.24
August,,,,,4.54,2.83,2.7,8.74,2.8,3.58,2.59,6.5,5,,,6.15,4.75,7.07,6.13,4.2,6.36,4.49,1.7,1.31,5.61,3.74,1.82,1.02,3.2,4.79,0.94,3.86,3.25,4.39,2.77,3.68,7.24,0.74,4.97,2.55,7.48,6.55,4.01,6,4.79,1.69,6.63,4.81,4.12,1.28,5.86
September,,,,,2.31,1.23,4.56,3.47,9.86,3.93,5.96,2.07,4.22,,,5.41,2.98,5.62,2.18,2.03,4.56,3.31,3.5,1.01,3.25,6.65,4.61,3.93,2.67,1.37,3.48,1.3,4.75,6,3.46,3.19,5.9,2.58,4.38,2.58,9.16,5.02,2.56,5.74,4.74,3.32,5.16,8.72,8.41,0.43,7.09
October,,,,,1.28,2.61,6.86,6.9,4.1,3.71,3.14,4.31,0.92,,,6.35,3.46,4.45,7.02,10.36,7.5,2.35,7.13,5.79,5.48,6.72,2.44,3.84,6.73,3.28,5.46,6.78,4.42,5,5.29,3.72,2.47,0.65,3.91,7.76,4.17,1.2,5.8,2.68,9.8,2.98,2.78,6.96,4.64,5.88,3.6
