BLACK MOUNTAINS TAREN-YR-ESGOB NO.1A,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6205,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,3.35,0.95,6.28,6.61,2.52,4.83,2.29,2.55,7.13,4.70,,
February,4.40,2.01,3.96,2.14,4.90,8.42,8.86,1.64,2.84,3.52,,
March,1.70,2.47,8.32,8.75,6.12,1.05,8.90,6.26,3.15,4.50,,
April,4.10,2.18,0.42,6.12,1.49,1.97,2.40,4.03,4.38,3.89,,
May,3.25,2.69,2.40,4.84,2.85,6.28,5.10,6.84,3.33,0.69,,
June,7.35,4.51,4.92,1.52,4.04,1.77,2.87,3.21,1.41,1.87,,
July,4.40,1.10,6.27,1.20,5.84,5.59,1.65,3.20,5.97,2.00,,
August,6.80,3.25,11.73,3.20,3.48,4.42,3.28,10.81,3.30,3.74,,
September,1.11,3.57,2.00,4.69,2.45,0.83,3.31,3.36,8.90,2.87,,
October,0.85,4.20,5.62,7.79,5.29,8.17,9.41,5.88,2.22,3.57,,
November,4.72,6.39,2.70,5.89,7.05,3.89,5.76,2.67,3.45,2.59,,
December,12.20,11.02,6.53,2.49,8.86,9.30,3.52,2.12,5.78,6.09,,
Total,54.23,44.34,61.15,55.24,54.89,56.52,57.35,52.57,51.86,40.05,,
Calc annual,54.23,44.34,61.15,55.24,54.89,56.52,57.35,52.57,51.86,40.03,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.02,,
