CHICHESTER-WEST-STREET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU858049,Long,-0.782891,Lat,50.83728,Elevation,45,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,4.13,4.18,1.59,3.08,4.05,4.15,2.38,4.4,1.43,4.41,2.27,2.58,1.27,2.26,0.56,4.63,5.35,4.27,5.55,3.24,3.84,3.88,5.66,2.51,1.79,2.37,3.25,5.63,1.08,1.13,3.66,2.7,1.25,1.94,3.79,4.97,2.34,4.33,3.37,
February,,0.53,3.13,5.18,0.35,4.68,2.16,3.88,1.7,1.34,1.5,1.39,0.33,3.11,0.01,3.24,2.62,5.49,0.68,1.42,4.2,3.05,0.54,1.44,0.58,1.88,2.97,2.48,1.43,1.07,5.92,6.33,0.58,1.45,2.96,2.1,0.15,4.56,2.97,0.16,
March,,1.12,1.83,2.38,1.54,0.31,0.55,3.3,1.89,0.08,1,1.03,1.46,2.81,2.71,0.77,1.95,3.69,0.54,1.3,3.12,3.08,3.35,0.68,0.23,1.15,1.06,6.81,0.68,1.56,1.54,3.82,3.27,0.4,3.27,0.84,0.23,1.73,1.77,2.53,
April,,0.87,3.77,3.57,2.46,2.73,3.03,1.82,1.95,0.75,2.64,3.07,2.09,1.18,1.9,3.26,1.78,2.24,0.09,2.39,0.85,1.04,1.51,1.1,1.7,0.92,1.82,1.94,1.46,1.17,2.11,2.08,1.38,1.65,0.29,0.28,1.46,0.34,0.56,2.14,
May,,1.83,0.74,2.98,3.93,4.09,2.25,1.13,1.11,2.19,1.72,2.84,4.33,3.41,0.51,0.72,0.31,2.38,1.62,1.39,0.45,2.14,2.58,2.41,0.84,1.75,3.54,0.96,2.21,1.62,1.15,2.14,2.91,2.33,2.64,4.07,0.33,0.77,3.31,0.27,
June,,0.04,1.47,0.62,3.41,0.01,2.58,3.29,1.95,1.78,0.56,1.52,1.51,1.49,1.09,2.79,3.49,0.89,0.35,0.99,0.15,1.25,0.23,1.17,1.41,2.08,3.6,2.13,1.6,0.74,1.11,2.16,1.26,2.7,3.46,2.56,2.04,1.85,3.3,0.68,
July,,0.44,4.02,1.18,2.89,3.05,1.6,2.18,1.65,1.88,2.14,3.25,4.21,1.52,1.06,0.49,4.4,1.5,1.6,2.26,2.43,2.64,1.31,2.87,3,5.51,1.48,2.12,1.08,0.25,2.94,2.53,0.39,3.47,4.76,0.29,2.02,3.81,1.99,1.57,
August,,1.86,3.56,2.29,2.75,4.09,1.96,3.84,2.02,2.16,3.48,3.23,0.72,0.77,3.34,2.9,0.51,2.14,3.39,1.69,0,3.5,2.99,1.13,2.03,1.93,5.29,0.57,5.16,1.15,3.01,4.22,2.01,1.52,3.04,1.93,3.93,2.93,4.33,2.1,
September,,0.97,1.72,2.28,5.15,2.33,0.48,6.13,1.22,1.67,2.42,2.22,2.48,3.01,1.98,4.25,2.05,1.62,2.82,1.09,1.76,0.1,3.34,1.49,1.76,1.42,3.22,1.07,1.79,2.77,2.65,3.34,3.92,3.52,2.45,2.2,3.71,3.35,3.97,0.17,
October,,0.97,0.79,6.28,4.96,4.05,2.39,2.06,7.37,4.67,2.03,0.63,6.53,1.78,1.75,4.42,1.1,2.89,3.95,6.07,4.19,1.13,3.01,3.91,3.54,3.16,0.91,0.93,1.96,8.52,0.63,1.77,3.88,2.83,2.77,2.71,1.9,1.87,3.15,3.19,
November,,2.5,1.8,1.31,1.97,3.82,6.79,2.9,3.2,6.48,4.71,3.14,1.71,0.78,3.64,7.87,5.29,2.17,4.1,7.16,8.95,2.99,1.83,1.84,5.32,0.06,4.57,1.68,2.18,3.79,5.82,6.39,3.72,1.87,5.86,2.42,0.89,2.47,2.65,4.29,
