DUCHRAY VALLEY (ACHAIDH BURN),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN369043,Long,-4.630808,Lat,56.203265,Elevation,1200,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,8.05,17.2,4.2,9.2,7.65,13.8,17,16.3,14.6,11.15,9.7,21,13.1,26.15,3.8,16.25,10,19.95,11.25,17.7,5.9,8.1,15.3,17,7.45,2.5,1.3,8,13.6,12.9,4.55,13.45,10.9,16.95,10.55,10,11.35,8.6,6.5,9.86,5.6,5.85,15.2,12.8,3.8,6.6
February,,,,,,14.25,8.3,1.55,18.3,1.55,16.6,3.2,11.2,12.6,3.4,8.1,11.85,7.5,11.6,4,0.95,9.4,0.1,7,2.5,13.15,6,7.9,9.55,13.6,4,10.7,2.8,12.5,3.75,17,7,1,11.35,10.35,9.5,6.9,4.4,6,6.41,4.4,2.4,6.1,4.25,5.1,10.4
March,,,,,,6,1.7,3.85,4,4.75,12.3,19.3,4.2,6.2,1.4,3.65,9.8,8.2,13.25,1.95,7.5,2.05,5.1,6.7,4.55,4.3,10.35,2.7,12.2,8,8.2,3.7,5.7,5.5,1.7,7.55,5.1,6.5,10.5,4.55,8.1,2.6,9.5,3.1,5.93,2,4.9,10.5,3.6,7.7,4.65
April,,,,,,7.1,6.5,2.35,2,5.95,4.9,3.2,5.1,6.85,5.9,10.35,4.25,6.9,5.5,2.2,3.55,5.3,9.5,6.7,7.1,7.5,3.05,5.3,2.1,4.75,5.6,4.95,8.4,9.3,4.4,4.4,2.8,15.75,6.4,10.3,6.1,6,6.3,6,5.2,5.25,3,4.2,4.2,7,11.8
May,,,,,,1.8,7.55,6.15,4.5,2.6,10.9,7.6,8.4,3.5,9.15,13,6.45,4.6,2.3,9.1,5,8.7,4.8,4.1,6.6,0.9,3.9,3.2,6.3,2.75,1.9,3.8,5.2,6.1,6.55,7.85,2.9,6.85,4.2,4.6,3.3,2,3.69,7.1,5.2,5.9,6.1,5.1,6.1,1.8,6.35
June,,,,,,2.1,3.45,6.1,3.8,5.4,3.7,1,4.2,3.2,5.15,1.5,7.6,8.8,8.8,5.9,5,10.6,4.1,3.8,3.15,9,3.7,5.8,11.6,4.9,1.5,1.8,3.45,8.2,8,9.6,8.25,7.5,8.25,2.6,3.1,5.4,7.61,2.4,6,5,5.7,3.2,4.1,4.7,4.8
July,,,,,,6.7,4.05,2.15,6.75,2.75,7.3,8.55,6.85,8.4,10.7,4.35,5,8.15,8.1,8.4,5.1,6.9,7.95,7.4,5.05,3.65,10.7,8.6,7.5,10.6,5.15,4.2,9,5,6.8,7.15,7.9,7.85,8.55,4.3,12.7,7.5,5.7,11,4.9,1,9.2,7.1,6.8,9.3,8.5
August,,,,,8.4,4.05,6.2,13.3,7.2,6.75,9.5,11.1,6.7,11.3,6.9,7.4,9.1,11.3,10.7,11.2,12.45,3.3,5.4,9,8.35,4.9,6,6.5,4.3,4.65,5.2,8.8,14,14,5.9,3.35,6.7,0,14.7,7.8,10.7,11.5,9.1,7.5,7.9,1.9,10,7.5,10.25,4.6,6.25
September,,,,,4.6,3.2,3.05,7,8.9,9.1,5.4,4.85,5.8,18,11.5,6.3,6.4,8.9,7.1,3.85,6.8,3.25,5.5,2.05,15.4,13,8.55,6.9,11.2,4.95,7.2,4.4,14.2,8.8,9.45,11.3,13.3,10.85,15.4,4.3,21.7,7.5,6.67,11.75,13.1,7,11.1,6.2,7.9,3.1,4.5
October,,,,,4.05,9.75,14,14.7,13.7,2.3,7.75,10.9,5,19.55,7.1,11.65,8.9,11.45,15,13.15,14.15,8.85,11.75,7.5,16.95,19.3,11.25,5.9,18.5,7.8,15.2,9.7,12.8,22.1,9.65,12.35,0.9,5.9,14.9,15.3,12.6,3.7,10.7,8.9,14.9,7.2,6.1,10.1,9.7,10.9,7.5
November,,,,,12.55,4.05,11.75,16.5,12.25,7.35,13.2,7.6,7.9,7.6,9.2,2,17.5,9.5,13.1,14,11.65,17.8,10.1,6.05,3.4,8.5,6.45,2,20.1,16,13.55,12.4,3,5.3,12.5,1.75,13.8,13.7,7.15,11,7.5,14.6,5,16.9,16.1,5.15,6.1,3.1,3.2,10.5,12.4
December,,,,,14.9,10.65,11.6,4.65,11,15.5,9.8,18.9,11.75,9.1,16.5,7.75,6.85,2.6,10.6,21.9,12.5,12.6,18.65,2.8,18.95,7.1,15.2,5.1,10.45,5.7,11.8,7.1,10.2,7.4,9,10.3,9.85,4.15,17.25,20.8,4.14,14.8,7,11,17.2,16.1,14.5,11.9,12.1,17.1,10.2
Total,,,,,,77.7,95.35,82.5,101.6,71.65,115.15,113.2,93.4,120.9,98.05,85.75,114.7,101,132.2,99.45,100.9,98.75,102.9,74.35,109.7,97.2,93.25,75.2,130.8,91.15,81.8,72.85,96.75,117.8,90.6,97.15,91.95,90.95,135.6,106.45,109.44,93.85,84.27,98.15,112.7,66.5,84.95,90.2,85,85.6,93.95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No of Approximations for snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
