LOCH GOIN RESERVOIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS534473,Long,-4.334083,Lat,55.696935,Elevation,865,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,7.37,12.89,1.73,7.38,4.78,10.91,5.02,7.27,3.23,5.07,6.43,10.78,5.46,2.58,2.61,7.68,5.91,9.29,4.29,6.53,5.12,8.85,7.81,4.77,6.63,6.37,5.11,5.85,3.17,3.86,7.39,6.5,2.55,4.98
February,,,,,,,,3.51,5.96,2.23,0.49,4.47,0.1,4.79,1.35,6.91,2.8,5.51,3.72,8.82,1.93,3.53,1.75,7.05,3.56,10.81,4.8,1.44,5.76,7.75,6.35,4.01,3.34,2.69,4.34,3.14,2.45,3.77,4.16,3.68,4.18
March,,,,,,,,3.87,2.84,1.42,3,1.32,2.67,4.03,3.3,2.85,3.63,0.88,7.44,4.48,6.44,3.25,2.86,3.99,0.83,5.19,4.27,3.29,4.99,4.26,5.49,4.47,3.75,1.37,4.13,1.86,3.57,6.5,1.6,3.39,2.28
April,,,,,,,,4,1.76,1.4,1.72,2.46,4.46,3.27,4.3,3.44,1.47,2.8,1.59,3.06,2.64,2.7,2.49,3.39,4.59,2.04,3.01,7.54,6.62,7.67,7.05,4.41,3.57,2.86,2.84,4.25,1.8,4.34,2.37,2.64,4.69
May,,,,,,,,2.43,1.95,3.69,2.12,4.22,3.49,2.8,3.92,0.75,2,1.8,6.72,1.19,0.69,3.33,3.36,4.6,4.87,5.44,0.73,3.83,1.5,2.98,2.68,1.74,2.26,2.78,3.34,4.19,4.6,2.76,2.19,1.31,2.14
June,,,,,,,,5.48,5.31,4.16,3.57,6.69,1.87,2.81,3.06,5.86,2.17,4.73,8.08,3.27,1.6,1.85,1.92,4.22,5.67,5.74,1.3,4.16,7.15,2.72,3.99,3.06,4.06,1.97,7.11,2.95,4.23,3.84,3.23,3.25,2.88
July,,,,,,,,4.65,5.39,5.03,3.36,5.06,5.52,5.24,3.6,3.76,8.52,5.29,8.19,4.02,4.14,5.35,5.48,3.39,3.41,3.86,6.04,3.88,6.97,2.59,6.14,6.18,5.64,7.52,6.08,1.68,5.8,5.38,4.98,9.16,4.42
August,,,,,,,,5.17,4.32,8.22,5.72,1.73,2.53,6.09,5.28,3.46,5.6,4.09,6.33,2.1,4.76,7.27,7.25,2.4,5.87,2.56,4.38,0.08,7.32,6.3,7.84,6.87,5.39,5.55,6.08,2.1,5.89,6.2,5.02,1.72,5.39
September,,,,,,,,9.34,5.96,2.34,3.92,2.15,8.1,1.4,5.32,7.8,4.6,4.7,7.03,3.07,5.32,2.33,7.88,4.42,8.45,6.92,9.54,7.57,10.4,2.62,14.57,4.69,4.65,8.26,8.29,6.48,5.4,4.57,4.86,1.77,4.7
October,,,,,,,,6.51,9.98,6.67,8.48,5.78,10.12,4.05,9.29,13.31,7.99,3.68,12.2,2.81,4.91,5.11,9.12,8.12,7.33,8.75,0.44,2.99,8.77,7.32,5.5,2.18,4.94,4.8,13.06,4.48,4.82,7.65,4.76,8.27,3.42
November,,,,,,,,7.04,7.4,9.04,7.05,8.55,5.11,1.69,2.79,5.4,4.55,1.56,10.07,2.92,6.1,1.74,1.35,4.46,9.18,1.21,7.4,9.64,3.95,6.99,6.28,7.69,3.3,12.8,8.2,2.58,2.61,2.96,2.24,8.75,6.56
December,,,,,,,,1.21,4.95,10.09,4.39,7.31,10.27,2.17,7.06,3.56,8.18,2.94,3.3,4.05,8.2,3.77,8.39,4.73,6.62,2.62,5.26,4.15,6.58,11.5,2.13,10.73,5.48,7.03,10.17,10.83,8.57,7.45,6.06,9.21,8.82
Total,,,,,,,,60.58,68.71,56.02,51.2,54.52,65.15,43.36,56.54,60.33,56.58,44.41,85.45,45.25,49.31,42.84,59.53,56.68,69.67,59.43,53.7,53.69,78.86,70.51,72.79,62.66,52.75,62.74,79.49,47.71,53.6,62.81,47.97,55.7,54.46
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938-9 May be erratic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950 P ?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas,13438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyd Stn,646792,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
