"LOCH GOIN RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5240,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,4.78,10.91,5.02,7.27,3.23,5.07,6.43,10.78,5.46,2.58,,
February,4.47,0.10,4.79,1.35,6.91,2.80,5.51,3.72,8.82,1.93,,
March,1.32,2.67,4.03,3.30,2.85,3.63,0.88,7.44,4.48,6.44,,
April,2.46,4.46,3.27,4.30,3.44,1.47,2.80,1.59,3.06,2.64,,
May,4.22,3.49,2.80,3.92,0.75,2.00,1.80,6.72,1.19,0.69,,
June,6.69,1.87,2.81,3.06,5.86,2.17,4.73,8.08,3.27,1.60,,
July,5.06,5.52,5.24,3.60,3.76,8.52,5.29,8.19,4.02,4.14,,
August,1.73,2.53,6.09,5.28,3.46,5.60,4.09,6.33,2.10,4.76,,
September,2.15,8.10,1.40,5.32,7.80,4.60,4.70,7.03,3.07,5.32,,
October,5.78,10.12,4.05,9.29,13.31,7.99,3.68,12.20,2.81,4.91,,
November,8.55,5.11,1.69,2.79,5.40,4.55,1.56,10.07,2.92,6.10,,
December,7.31,10.27,2.17,7.06,3.56,8.18,2.94,3.30,4.05,8.20,,
Total,54.52,65.15,43.36,56.54,60.33,56.58,44.41,85.45,45.25,49.31,,
Calc annual,54.52,65.15,43.36,56.54,60.33,56.58,44.41,85.45,45.25,49.31,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
