"BOLTON, EGERTON HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2864,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,6.83,6.26,13.37,3.06,6.68,
February,,,,,,,5.24,2.85,6.21,1.62,0.55,
March,,,,,,,3.05,7.29,3.43,1.98,3.09,
April,,,,,,3.42,1.96,4.04,1.33,1.69,2.75,
May,,,,,,5.51,5.47,1.90,1.39,3.05,3.06,
June,,,,,,0.06,2.93,6.05,7.36,1.96,2.34,
July,,,,,,2.46,3.49,4.26,3.06,4.04,5.50,
August,,,,,,4.91,5.77,7.78,6.69,6.96,8.23,
September,,,,,,5.73,5.17,6.72,1.14,2.85,3.66,
October,,,,,,6.14,4.45,5.45,7.21,7.97,8.56,
November,,,,,,4.49,7.87,6.09,8.19,10.03,7.99,
December,,,,,,4.31,2.71,1.98,4.16,8.98,5.12,
Total,,,,,,,54.94,60.67,63.54,54.19,57.53,
Calc annual,0.00,0.00,0.00,0.00,0.00,37.03,54.94,60.67,63.54,54.19,57.53,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,
