"WEST AYTON (DERWENT HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3463,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.35,1.28,1.69,1.63,3.26,4.10,4.51,3.01,4.19,1.76,,
February,2.27,0.78,3.93,2.44,4.02,3.68,3.39,1.28,1.40,1.87,,
March,1.13,2.03,2.34,2.78,0.64,1.18,3.87,0.19,2.49,1.80,,
April,3.80,2.28,1.08,3.24,2.49,1.54,3.21,0.26,1.99,2.58,,
May,2.15,6.36,2.12,1.22,1.22,1.73,4.10,3.79,2.12,0.77,,
June,3.64,0.70,1.26,1.22,2.01,3.02,1.01,2.25,2.91,0.79,,
July,4.00,2.56,1.36,1.71,0.37,2.70,1.99,2.95,2.76,6.53,,
August,2.32,1.81,0.69,2.38,1.47,2.31,0.78,2.72,2.51,1.24,,
September,5.45,2.98,1.83,1.44,4.48,1.63,1.64,1.46,1.26,1.88,,
October,2.18,3.51,4.98,2.00,4.35,2.00,3.10,3.64,4.59,3.75,,
November,2.01,1.32,3.09,3.27,5.23,2.97,3.33,3.12,2.99,2.89,,
December,1.53,1.35,1.16,4.50,2.71,1.85,6.55,3.88,3.01,2.99,,
Total,33.83,26.96,25.53,27.83,32.25,28.71,37.48,28.55,32.22,28.85,,
Calc annual,33.83,26.96,25.53,27.83,32.25,28.71,37.48,28.55,32.22,28.85,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
