ROBERTSBRIDGE-DARVELL-HALL-SANATORIUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ729229,Long,0.461658,Lat,50.979551,Elevation,100,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,558/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,2.39,2.37,1.62,3.57,0.98,5.39,6.23,4.42,7.11,2.81,3.38,2.67,5.35,1.96,1.97,3.14,2.44,5.42,1.71,1.09,4.73,3.97,1.16,1.63,4.51,5.62,2.98,4.09,3.1,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,3.24,0.44,2.25,0.15,4.73,1.77,5.79,0.49,1.73,2.09,3.76,0.63,2.02,1.01,1.55,3.4,1.54,1.62,1.85,6.4,7.79,1.2,1.71,2.69,2.01,0.77,5.16,3.03,0.06,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,0.53,1.5,2.99,3.53,0.48,1.08,3.9,0.52,1.68,2.81,2.49,3.84,0.24,0,1.46,1.7,7.05,0.82,0.98,1.95,4.71,2.68,0.18,3.77,1.22,0.61,1.51,1.5,2.01,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,3.03,2.62,0.87,2.11,3.53,2.09,2.45,0.45,2.38,1.1,1.76,1.41,1.89,1.41,1,1.66,1.82,1.47,1.6,2.18,2.47,1.84,2.71,0.42,0.25,1.24,0.17,1.43,2.95,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,1.92,2.36,1.99,0.51,1.38,0.26,2.37,2.52,1.4,1.04,1.75,2.86,2.75,0.69,2.03,3,1.76,2.02,1.79,1.12,1.98,1.55,1.32,2.14,4.95,0.34,0.96,2.39,0.42,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,1.57,1.42,1.25,1.5,2.26,2.73,1.94,0.92,1.61,0.19,2.02,0.3,1.23,1.38,1.1,2.2,3.26,2.2,0.83,0.96,1.74,1.08,2.06,3.83,1.96,2.49,1.17,3.91,0.57,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,2.58,4.42,2.04,1.24,0.56,4.47,0.82,2.27,2.16,2.65,4.12,1.98,2.57,3.2,2.79,2.01,2.55,1.87,0.12,2.31,1.61,0.61,5.26,4.8,2.91,3.35,4.95,2.02,2.28,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,3.96,0.73,0.91,2.33,4.35,0.9,1.5,1.5,1.58,0.01,4.37,2,1.31,3.01,1.37,5.9,0,4.01,1.2,3.91,5.24,4.38,2.24,3.72,1.52,3.34,3.32,3.93,0.74,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,1.08,2.03,3.19,1.32,5.96,2.52,1.85,3.25,0.34,1.97,0.13,2.47,1.6,2.49,1.78,3.27,1.13,2.72,2.88,2.98,4.43,4.42,4.7,3.58,2.08,3.59,3.62,3.35,0.14,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,0,8.76,1.54,2.11,4.66,1.63,2.71,4.69,7.47,4.49,1.46,3.66,2.87,5.18,2.85,1.48,1.25,1.75,7.96,1.25,2.99,3.78,2.98,3.19,5.68,1.47,1.77,4.36,3.7,8.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,6.64,1.6,1.32,3.17,7.3,4.43,1.06,3.97,7.01,8.37,3.93,1.64,1.75,6.47,0.28,6.27,1.7,2.03,4.96,7.98,6.24,4.09,2.25,7.16,1.78,0.66,3.22,1.96,5.36,8.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
