"MARLBOROUGH COLLEGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1530,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.72,3.37,3.64,2.30,3.72,3.24,4.94,3.90,5.90,1.55,4.57,
February,0.96,0.49,3.85,5.40,0.30,5.26,2.26,4.64,2.34,0.78,0.73,
March,2.42,1.49,3.33,2.50,1.17,0.36,1.31,3.83,2.46,0.32,1.75,
April,4.19,0.83,3.88,3.09,3.70,2.28,3.30,1.97,2.03,1.04,2.42,
May,2.96,2.15,2.03,1.30,6.07,4.17,3.02,0.86,0.93,2.20,1.37,
June,2.31,0.08,1.46,0.35,2.31,0.07,2.93,3.96,2.09,1.74,1.16,
July,6.23,0.39,4.47,1.08,4.83,4.22,2.28,4.59,2.77,1.91,2.49,
August,1.17,1.45,4.06,3.09,2.55,3.43,1.37,4.06,1.83,1.69,2.94,
September,1.13,2.27,1.81,2.15,5.93,4.22,0.94,7.16,1.42,0.63,3.63,
October,2.01,1.49,1.11,6.12,4.72,3.78,3.03,2.53,4.36,4.70,2.09,
November,1.40,2.29,1.85,2.36,2.80,2.13,7.04,3.45,3.94,8.39,5.54,
December,3.13,2.08,4.20,3.65,5.50,3.68,0.61,3.39,3.15,7.52,3.97,
Total,31.63,18.38,35.69,33.39,43.60,36.84,33.03,44.34,33.22,32.47,32.66,
Calc annual,31.63,18.38,35.69,33.39,43.60,36.84,33.03,44.34,33.22,32.47,32.66,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
