"BAMBER BRIDGE (CUERDEN HALL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3009,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.60,4.10,4.37,4.70,3.01,4.25,2.91,7.21,2.35,2.75,,
February,4.28,1.16,2.27,1.41,4.43,5.12,0.78,2.16,2.29,4.59,,
March,3.03,2.52,0.81,0.64,1.58,0.68,5.06,1.96,2.28,1.61,,
April,1.29,1.55,2.48,2.03,2.20,1.26,3.22,1.92,3.66,2.80,,
May,2.20,2.51,2.55,3.14,3.24,1.72,2.89,1.60,2.49,1.48,,
June,0.67,0.77,2.71,3.32,4.10,2.80,2.64,5.03,0.88,2.44,,
July,1.56,4.65,3.21,3.04,2.68,4.16,3.01,2.74,3.29,4.15,,
August,5.30,4.25,5.52,3.26,2.19,6.90,0.20,4.53,2.75,8.28,,
September,1.20,2.80,4.50,5.85,2.82,8.01,3.94,3.02,1.74,6.65,,
October,4.53,5.31,4.41,3.94,6.15,0.40,0.74,2.52,4.38,3.40,,
November,2.07,1.19,3.48,6.76,0.22,5.12,4.87,2.73,5.31,6.30,,
December,1.90,3.68,1.95,3.62,2.39,4.42,3.15,3.51,6.17,3.22,,
Total,29.63,34.49,38.26,41.71,35.01,44.84,33.41,38.93,37.59,47.67,,
Calc annual,29.63,34.49,38.26,41.71,35.01,44.84,33.41,38.93,37.59,47.67,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
