BAMBER BRIDGE CUERDEN HALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD563239,Long,-2.6635356,Lat,53.709682,Elevation,230,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,4.41,1,2.79,3.71,2.68,5.07,2.44,2.42,1.94,3.22,3.81,6.05,3.06,3.34,3.09,2.48,3.87,3.5,8.88,1.66,5.71,4.5,4.09,3.16,2.94,1.88,3.88,2.37,3.74,4.53,2.2,1.6,4.1,4.37,4.7,3.01,4.25,2.91,7.21,2.35,2.75
February,3.14,3.52,1.6,1.46,2.48,4.32,3.56,1.16,3.97,0.97,2.75,0.21,3.97,4.82,0.95,5.05,3.56,1.62,3.87,0.81,0.2,3.98,0.08,3.1,0.23,4.8,1.85,4.54,1.4,3.24,1.92,4.28,1.16,2.27,1.41,4.43,5.12,0.78,2.16,2.29,4.59
March,0.86,1.41,5.62,4.11,3.94,1.51,1.9,1.55,1.09,5.33,4.24,3.2,1.46,1.32,1.48,1.43,1.44,3.61,2.15,1.27,2.66,0.36,2.5,2.58,1.99,1.13,2.42,1.33,0.93,1.72,2.61,3.03,2.52,0.81,0.64,1.58,0.68,5.06,1.96,2.28,1.61
April,2.68,3.12,0.52,4.35,1.11,2.31,3.32,1.64,1.1,1.85,4.04,2.1,2.43,2.91,1.32,2.08,1.38,2.1,1.03,0.94,1.73,2.5,2.44,1.81,2.08,3.18,1.18,2.58,0.36,2.63,2.17,1.29,1.55,2.48,2.03,2.2,1.26,3.22,1.92,3.66,2.8
May,2.9,1.98,2.13,3.47,1.92,1.72,2.35,1.62,2.19,1.6,6.51,2.09,2.26,3.33,5.21,3.83,3.07,1.38,0.97,2.51,1.23,1.61,4.09,1.51,3.24,1.56,1.04,1.78,3.45,0.91,1.21,2.2,2.51,2.55,3.14,3.24,1.72,2.89,1.6,2.49,1.48
June,2.56,3.07,5.51,2.61,1.31,2.57,3.01,2.33,1.96,1.82,2.07,1.09,2.69,0.91,3.18,0.23,1.45,3.88,5.33,1.34,1.62,6.73,0.98,2.18,2.15,2.74,5.33,1.74,3.99,4.55,0.83,0.67,0.77,2.71,3.32,4.1,2.8,2.64,5.03,0.88,2.44
July,5.2,0.59,5.54,2.17,4.72,3.67,3.62,1.52,4.65,1.26,5.45,1.7,5.28,3.84,4.86,2.6,3.54,4.22,2.71,3.02,5.1,3.79,3.76,3.09,1.58,2.15,3.88,1.45,3.68,6.42,5.3,1.56,4.65,3.21,3.04,2.68,4.16,3.01,2.74,3.29,4.15
August,5.67,2.97,5.44,3.39,2.9,5.63,3.35,5.88,4.03,3.4,2.03,5.76,4.6,5.17,5.61,3.73,3.81,5.3,5.4,4.94,5.41,4.2,1.33,2.4,3.79,1.78,2.55,1.77,2.57,1.94,1.91,5.3,4.25,5.52,3.26,2.19,6.9,0.2,4.53,2.75,8.28
September,0.38,5.08,1.76,2.06,3.71,0.74,2.71,2.29,10.06,2.61,3.33,2.11,4.01,4.48,4.78,4.15,4.7,6.26,1.24,2.37,1.88,3.18,6.6,1.09,3.61,7.63,3.72,2.5,1.92,1.12,4.17,1.2,2.8,4.5,5.85,2.82,8.01,3.94,3.02,1.74,6.65
October,3.34,2.43,4.06,2.12,2.38,1,6.39,7.08,3.65,3.16,0.99,3.21,0.79,5.03,4.41,4.03,3.24,2.94,4.19,5.72,5.68,2.82,6.26,4.25,5.6,7.25,3.84,1.77,7.59,1.35,3.99,4.53,5.31,4.41,3.94,6.15,0.4,0.74,2.52,4.38,3.4
November,5.27,4.12,3.28,4.23,4.68,1.78,2.25,4.12,2.63,2.74,1.73,2.3,2.99,5.38,2.25,3.48,6.05,3.99,5.36,6.7,5.45,6.41,2.91,1.73,2.74,4.09,5.32,1.36,5.22,6.44,5.4,2.07,1.19,3.48,6.76,0.22,5.12,4.87,2.73,5.31,6.3
December,3.41,5.62,3.46,2.77,5.56,5.89,3.03,2.13,6.89,6,2.37,5.64,5.41,4.63,4.9,1.89,1.27,0.95,2.65,6.24,3.35,2.42,1.55,0.51,4.7,2.73,4.27,1.82,4.11,2.78,3.5,1.9,3.68,1.95,3.62,2.39,4.42,3.15,3.51,6.17,3.22
Total,39.82,34.91,41.71,36.45,37.39,36.21,37.93,33.74,44.16,33.96,39.32,35.46,38.95,45.16,42.04,34.98,37.38,39.75,43.78,37.52,40.02,42.5,36.59,27.41,34.65,40.92,39.28,25.01,38.96,37.63,35.21,29.63,34.49,38.26,41.71,35.01,44.84,33.41,38.93,37.59,47.67
