"PENTLAND HILLS, HARLAW",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5130,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,3.93,1.60,1.77,2.70,2.38,1.95,3.48,2.09,2.19,3.26,,
February,3.85,2.49,2.17,1.46,2.75,2.51,4.39,0.91,3.40,1.80,,
March,1.50,1.64,2.88,4.96,4.04,1.57,4.50,1.51,0.90,2.08,,
April,3.91,2.00,0.42,2.52,1.80,1.58,4.00,2.12,0.82,3.62,,
May,1.90,1.44,1.31,2.00,2.44,1.43,3.91,1.65,2.66,0.82,,
June,1.45,3.14,4.83,2.26,1.26,1.81,3.45,2.18,1.05,2.16,,
July,4.15,1.27,2.29,0.52,3.87,3.78,5.28,1.78,3.86,0.90,,
August,5.37,1.31,5.02,1.13,1.75,4.00,4.66,5.17,1.97,1.86,,
September,0.81,1.66,3.33,2.43,0.60,3.02,1.56,1.53,4.31,2.98,,
October,2.99,3.91,3.87,2.11,1.69,2.61,5.38,4.10,3.33,2.43,,
November,3.37,6.38,2.38,2.64,3.49,1.51,3.83,3.05,1.99,5.43,,
December,2.24,3.30,4.12,2.21,5.17,5.59,3.60,2.20,2.73,5.13,,
Total,35.47,30.14,34.39,26.94,31.24,31.36,48.04,28.29,29.21,32.47,,
Calc annual,35.47,30.14,34.39,26.94,31.24,31.36,48.04,28.29,29.21,32.47,,
Difference,-0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,,
