EXETER-ELMFIELD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SX914934,Long,-3.5396,Lat,50.7305,Elevation,100,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR3042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,,,4.9,4.21,3.03,1.19,2.85,3.87,1.43,4.79,0.87,0.76,1.25,3.63,0.77,4.13,6.01,0.63,3.22,0.65,0.95,4.06,5.72,4.43,2.17,4.42,,,,,,,,
February,,,,,,,,,,4.56,4.77,1.16,2.24,1.66,5.5,1.24,2.9,0.82,1.34,0.31,3.57,0.86,2.99,0.76,3.56,5.28,5.94,0.89,1.39,4.94,0.36,0.24,2.61,,,,,,,,
March,,,,,,,,,,0.39,1.51,2.87,1.58,2.73,1.93,3.58,1.11,0.5,2.73,5.07,0.57,2.15,4.9,3.04,4.71,0.29,4.4,4.37,1.15,4.49,3.2,1.79,2.81,,,,,,,,
April,,,,,,,,,,2.58,1.13,2.77,1.41,2.26,0.8,2.89,0.79,4.62,2.28,1.82,2.84,1.46,0.15,3.23,1.14,0.67,0.36,1.48,1.91,1.7,4.26,0.68,3.25,,,,,,,,
May,,,,,,,,,,2.42,1.56,1.2,1.87,3.01,2.06,0.33,2.01,2.32,1.4,1.08,2.15,0.7,1.89,3.23,1.37,2,1.79,1.7,1.12,0.6,1.35,1.44,0.56,,,,,,,,
June,,,,,,,,,,1.18,2.09,2.6,2.05,2.53,0.66,2.7,1.35,1.71,0.63,2.96,1.79,2,5.56,0.38,1.25,2.2,1.16,2.19,0.74,0.55,2.08,0.44,0.57,,,,,,,,
July,,,,,,,,,,2.32,0.78,2.39,2.76,3.47,5.3,0.28,0.55,1.02,1.69,1.78,2.32,0.39,2.21,0.33,3.38,3.17,0.99,2.06,3.81,1.34,3.42,0.62,2.63,,,,,,,,
August,,,,,,,,,,2.08,1.29,0.97,2.98,3.04,2.16,3.59,1.03,1.31,3.03,2.32,3.35,1.56,5.51,0.73,2.16,1.81,5.49,5.46,2.05,2.73,0.9,1.57,3.04,,,,,,,,
September,,,,,,,,,,2.54,0.62,2.53,2.11,3.17,1.98,1.02,0.79,0.51,2.03,1.4,0.41,1.01,1.26,1.75,2.62,0.88,2.58,1.29,5.95,1.5,1.38,0.16,2.91,,,,,,,,
October,,,,,,,,,,1.79,2.1,1.29,2.46,6.17,1.54,1.62,3.81,6.47,2.08,4.51,5.45,3.95,4.57,4.33,3.04,5.23,5.42,3.78,1.4,1.75,2.83,0.67,1.23,,,,,,,,
November,,,,,,,,,,2.53,4.2,0.63,4.14,1.46,1.7,3.86,2.36,2.62,1.19,0.46,4.68,3.5,1.37,3.43,2.67,1.9,5.67,1.63,2.98,2.72,1.84,3.89,1.46,,,,,,,,
December,,,,,,,,,,4.89,3.88,5.54,2.17,3.88,2.79,0.7,1.71,3.98,2.91,4.89,6.26,10.01,3.52,2.38,7.78,7.01,3.4,1.05,4.13,4.74,3.2,1.72,5.87,,,,,,,,
Total,,,,,,,,,,32.18,28.14,26.98,26.96,36.23,30.29,23.24,23.2,26.75,22.07,27.85,37.02,28.36,38.06,29.6,34.31,33.66,37.85,26.85,30.69,32.78,29.25,15.39,31.36,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Exact location unknown. 1906 comment doesn't seem to fit with size of garden. NGR near house and trees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1906 Sept Surrounding house and trees much too close, but best position available",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910 Gauge lowered from 4ft to 1ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
