Rainfall at,DUBLIN CITY (FITZWILLIAM SQUARE)
,
Station no,6115,
,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,1.30,2.15,1.34,1.54,1.18,2.78,4.25,,,,
February,1.11,0.19,3.40,0.03,3.14,1.69,3.06,,,,
March,1.35,1.23,1.71,2.47,0.51,1.74,3.59,,,,
April,2.72,2.43,1.02,2.42,1.52,1.98,1.80,,,,
May,3.60,3.30,2.82,1.78,1.39,1.18,1.80,,,,
June,3.69,0.36,1.25,1.37,2.27,3.25,1.12,,,,
July,3.62,4.27,1.68,1.26,0.81,5.63,1.61,,,,
August,3.13,1.47,0.61,3.01,2.25,1.15,3.25,,,,
September,4.84,2.22,0.97,2.81,3.54,2.64,1.69,,,,
October,0.67,2.36,2.02,1.87,2.30,1.32,,,,,
November,3.82,1.16,0.96,1.90,3.46,2.28,,,,,
December,0.99,3.87,1.48,4.50,1.38,2.38,,,,,
Total,30.84,25.01,19.26,24.96,23.75,28.02,,,,,
Calc annual,30.84,25.01,19.26,24.96,23.75,28.02,22.17,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,
