"BICESTER STRATTON AUDLEY PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2130,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,1.80,1.57,0.59,1.16,2.05,2.86,0.72,,0.80,,,
February,0.74,0.00,0.71,1.21,1.97,0.13,0.00,,0.38,,,
March,0.90,0.97,0.47,0.37,1.52,1.88,1.25,,0.50,,,
April,1.16,0.76,0.76,0.14,0.94,1.70,0.89,,0.83,,,
May,1.39,3.56,1.07,1.65,2.09,,0.30,,2.76,,,
June,1.81,0.84,1.92,0.84,2.31,0.89,2.19,,0.78,,,
July,3.23,3.18,2.48,3.36,3.10,0.10,0.93,,0.85,,,
August,2.09,3.97,2.03,1.73,3.33,2.02,1.81,,1.45,,,
September,1.58,1.14,2.37,0.87,4.18,0.47,6.11,,0.75,,,
October,1.08,6.05,3.99,2.45,1.18,1.85,1.88,,2.55,,,
November,1.88,1.89,1.66,1.59,3.96,3.25,0.85,,1.35,,,
December,0.46,2.88,0.78,1.69,1.68,,2.57,,1.90,,,
Total,18.12,26.81,18.83,17.06,28.31,,19.50,,14.90,,,
Calc annual,18.12,26.81,18.83,17.06,28.31,15.15,19.50,0.00,14.90,0.00,,
Difference,0.00,0.00,-0.00,-0.00,0.00,NaN,0.00,NaN,0.00,NaN,,
