STRUAN (AUCHLEEKS) P.O.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN724641,Long,-4.088307,Lat,56.751001,Elevation,880,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5563/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,6.53,11.35,1.1,,4.68,8,6.73,8.37,2.59,3.97,11.98,9.39,5.14,1.45,1.22,5.47,5.97,7.42,4.01,6.33,6.47,8.56,5.25,4.37,5.07,3.32,2.61,5.47,2.4,3.44,7.76,3,1.69,3.94
February,,,,,,,,1.59,6.7,2.36,,3.7,0.15,5.3,1.63,7.24,2.49,4.21,2.75,4.71,2.6,5.1,1.5,4.77,2.68,8.89,4.82,1.24,5.57,4.78,6.5,3.35,1.83,1.82,2.95,2.46,2.26,4.81,2.5,1.58,3.84
March,,,,,,,,2.97,5.45,0.68,,1.34,3.48,2.2,3.39,3.5,2.38,1.86,4.29,4.73,4.2,2.08,2.45,4.48,1.12,4.9,2.12,2.76,5.54,2.39,2.65,2.53,2.72,2.06,2.64,0.95,3.77,4.38,2,3.12,2.58
April,,,,,,,,2.34,2.52,1.81,1.19,2.46,4.54,2.14,3.59,3.28,1.62,1.46,0.54,2.64,3.83,1.49,2.82,4.33,3.09,1.53,0.94,8.74,4.27,4.17,2.95,3.67,1.71,2.52,1.29,1.89,1.98,1.49,1.5,3.41,3.76
May,,,,,,,,2.22,1.31,2.69,2.49,5.01,3.62,2.38,4.2,0.69,1.44,3.69,2.82,1.15,0.81,2.26,3.94,2.7,3.73,5.59,1.59,4.38,2.31,2.39,2.04,1.84,2.85,2.97,4.13,3.12,3.6,2.03,4,1.8,2.44
June,,,,,,,,3.1,3.92,1.94,3.28,4.8,1.26,1.44,1.75,4.85,1.92,2.25,4.88,1.29,1,0.6,1.54,4.6,4.93,4.29,2.91,3.99,4.38,1.21,2.41,1.98,3.22,1.48,1.89,1.56,3.11,1.97,3.5,3.04,2
July,,,,,,,,5.63,2.05,3.32,3.55,6.14,5.05,4.03,3.4,1.04,5.24,4.3,4.03,5.33,5.48,3.18,2.32,2.15,3.51,3.27,5.19,3.8,2.94,1.16,4.85,3.01,2.64,3.62,1.76,0.45,4.05,5.97,4.5,3.35,2.5
August,,,,,,,,5.28,5.17,3.5,6.06,1.75,2.79,2,4.36,3.01,2.13,2.97,2.56,1.8,1.38,3.69,4.63,5.18,4.31,1.76,2.22,0,7.96,4.08,4.31,5.28,3.12,2.11,4.62,1.02,5.86,4.43,6,1.94,3.31
September,,,,,,,,4.42,3.85,1.65,4.31,1.34,3.21,1.53,6.24,6.43,3.28,3.2,4.36,2.81,1.7,1.56,5.86,5.22,3.31,6.14,6.98,4.66,6.01,1.72,7.5,2.87,1.31,4.14,5.22,3.43,5.93,2.39,5,1.06,3.35
October,,,,,,,,5,7.38,6.45,7.78,3.6,7.64,4.34,9.05,9.77,6.16,3.17,9.97,5.06,6.04,5.37,5.14,9.05,4.73,4.44,0.62,2.96,6.29,5.7,4.64,1.5,5.45,2.67,8.13,3.52,4.51,4.32,3.5,6.93,3.73
November,,,,,,,,4.86,5.3,6.75,6.52,6.84,4.59,2.68,0.81,5.76,4.15,0.42,11.9,7.67,7.07,6.05,1.6,2.7,7.01,0.87,5.03,8.5,3.93,3.66,4.4,9.45,2.15,6.61,8.36,2.12,3.01,1.03,1.05,4.48,4.03
December,,,,,,,,1.43,4.74,11.4,5.23,5.18,8.21,0.96,8.52,2.53,6.99,2.46,5.54,2.15,5.4,5.81,6.67,3.05,5.36,6.67,6.17,2.76,9.52,9.59,2.27,6.62,3.58,5.98,9.51,10.64,7.89,7.36,5.79,7.45,5.98
Total,,,,,,,,45.37,59.74,43.65,,46.84,52.54,35.73,55.31,50.69,41.77,41.97,63.03,44.48,40.96,38.41,43.94,54.2,51.2,52.36,44.92,50.26,67.28,46.1,48.89,47.17,33.9,38.59,55.97,33.56,49.41,47.94,42.34,39.85,41.46
