SEVENOAKS-OAK-LANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ528542,Long,0.188818,Lat,51.266478,Elevation,426,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,380/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,,,6.03,3.87,5.34,2.86,3.14,3.5,6.46,1.76,2.54,2.49,2.66,4.45,1.17,1.3,3.63,2.87,1.3,1.95,4.05,5.11,2.26,3.42,2.99,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,,,5.53,1.22,1.71,2.12,3,1.19,2.17,1.17,2.12,3.4,2.02,2.82,1.47,5.5,6.66,1.02,1.69,2.59,2.23,0.83,4.49,2.77,0.12,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,,,4.07,0.6,1.6,3.38,3.71,2.75,0.43,0.11,1.46,1.21,6.19,1.05,1.12,1.17,4.29,3.83,0.46,2.86,1.67,1.05,1.47,1.89,1.98,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,,,2.97,0.63,2.74,2.22,1.99,1.74,1.3,1.86,1.38,3.8,1.78,1.56,1.75,2.93,2.98,1.84,3.2,0.43,0.26,1.81,0.18,1.69,2.56,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,,,2.64,2.79,1.83,2.13,1.86,3.2,3.15,0.6,3.15,3.55,2.04,2.11,1.69,1.37,2.36,1.16,1.73,2.9,4.38,0.63,1.87,1.97,1.17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,,,2.69,0.73,0.91,0.27,2.16,0.16,1.71,1.21,1.42,1.97,2.25,4.46,0.94,1.68,1.92,1.51,2.09,3.84,2.33,3.35,1.35,4.45,1.37,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,,3.49,0.89,1.89,1.71,4.27,2.25,2.22,1.91,1.43,5.08,2.33,1.17,1.64,0.59,2.61,2.83,0.69,3.7,3.5,1.21,4.06,4.09,2.01,1.36,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,,0.75,2.13,1.74,3,0.1,4.22,3.08,1.21,2.94,2.3,5.67,0.3,5.26,1.27,2.21,5.92,4.27,2.06,4.37,0.77,3.5,2.78,4.41,1.28,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,,2.2,3.15,2.31,1.6,1.25,0.81,2.57,2.17,3.13,1.43,3.35,1.51,1.74,0.92,3.19,3.58,3.88,4.36,2.65,2.97,3.22,3.92,7.17,0.13,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,,2.44,2.36,3.52,8.09,4.02,1.32,3.48,2.57,5.31,3.37,1.43,0.47,2.03,8.45,0.27,1.37,3.04,3.76,2.55,5.56,1.39,1.82,3.48,3.41,7.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
