KIRKCALDY (VICTORIA HOSPITAL) M.W.R.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT2798993102,Long,-3.16,Lat,56.125215,Elevation,137,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,1.95,1.53,2.23,1.73,3.1,3.63,2.98,4.32,2.57,1.56,2.63,2.56,3.84,2.02,5.41,1.1,2.85,2.04,2.28,2.65,1.77,0.92,4,2.61,3.81,3.52,0.8,1.94,2.52,3.55,1.95,2.94,2.14,1.85,,,
February,,,,,1.86,2.37,2.83,0.61,3.53,2.14,2.77,0.34,2.13,3.21,0.86,3.47,4.22,1.64,2.62,1.45,0.78,1.83,0.11,2.17,0.22,1.58,2.98,3.58,0.59,2.45,0.76,2.96,1.38,1.63,0.81,2.54,1.5,,,,
March,,,,,3.44,1.65,2.81,1.13,0.85,1.25,2.02,2.96,1.85,1.1,1.12,2.23,1.95,2.04,2.27,0.39,2.04,1.18,2.75,1.18,3.31,1.05,2.22,2.34,0.99,2.63,2.81,1.98,1.49,1.47,0.33,1.69,2.18,2.86,,,
April,,,,,0.93,0.91,1.52,1.55,0.69,2.23,1.33,0.78,1.37,2.34,1.08,3.04,1.46,1.35,0.88,1.47,1.68,1.98,2.03,1.74,4.15,3.09,0.94,1.43,0.12,1.75,2.54,0.96,2.08,1.02,1.73,1.36,0.55,,,,
May,,,,,1.88,1.38,3.33,1.96,3.21,1.08,2.78,1.79,1.69,1.5,4.6,5.26,2.38,2.93,1.37,2.38,1.4,3.24,2.69,1.62,1.99,0.7,1.02,2.57,4.7,0.73,1.37,2.25,2.58,4.53,1.9,3.6,2.33,3.41,,,
June,,,,,0.58,1.82,3.07,1.58,0.42,1.36,1.18,0.25,1.75,1.05,1.74,0.63,2.64,3.59,5.24,1.24,1.76,4.87,1.61,1.81,2.31,2.87,1.08,1.23,3.78,1.58,0.76,0.38,0.86,2.69,2.84,2.3,3.11,4.11,,,
July,,,,,2,3.16,6.35,1.45,4.28,1.01,2.54,2.57,3.25,2.14,4.16,1.33,3.48,2.72,1.81,2.53,2.49,5.22,2.66,4.69,2.52,1.1,3.83,4.28,3.36,4.08,6.27,2.55,3.53,2.38,3.53,3.37,2.86,2.17,,,
August,,,,,2.22,5.4,4.03,4.8,2.06,2.21,4.64,3.93,1.71,4.85,3.31,3.54,1.89,6.03,4.75,4.29,7.76,2.29,0.56,0.96,3.56,2.32,1.63,5.67,1.62,1.31,0.81,3.69,2.37,4.03,3.37,2.26,3.94,0.11,,,
September,,,,,1.03,1.87,1.07,0.99,3.89,2.76,1.44,1.23,2.4,2.74,3.68,4.11,4.04,6.36,2.8,0.48,3.94,1.72,2.59,1.85,2.4,3.94,3.49,1.47,3.03,1.1,2.39,0.99,2.53,2.09,3.19,4.1,4.24,1.27,,,
October,,,,,1.77,3.38,4.33,2.93,1.99,2,1.1,3.59,2.2,2.29,3.38,2.45,4.18,4.09,3.21,2.88,2.86,1.32,5.28,2.33,2.76,4.44,1.77,3.54,4.93,2.1,4.1,2.87,2.22,2.73,3.2,3.87,0.45,1.31,,,
November,,,,,3.2,1.64,3.61,3.01,1.34,5.81,2.33,1.35,1.66,2.59,2.01,0.91,4.48,1.59,3.1,3.88,3.84,6.08,1.87,1.4,0.68,3.97,2.4,0.35,4.85,4.84,3.86,2.49,0.38,1.9,5.77,0.81,4.32,2.06,,,
December,,,,2.22,3.59,5.58,3.03,1.88,2.08,4.41,2.85,3.27,1.99,2.95,2.97,2.58,0.55,1.71,2.78,3.35,2,1.03,5.1,0.7,3.28,1.88,2.1,3.22,1,1.03,1.84,0.98,1.8,1.55,1.66,1.81,2.08,,,,
Total,,,,,24.45,30.69,38.21,23.62,27.44,29.89,27.96,26.38,24.57,28.32,31.54,32.11,35.11,36.07,36.24,25.44,33.4,32.8,29.53,23.1,28.95,27.86,27.46,32.29,32.78,27.12,28.31,24.04,23.74,29.57,30.28,30.65,29.7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930s No of small moves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946 Feb Interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947 FAD + T Est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948 G. OOO Deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949 Deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas,15439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyd Stn,888380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
