"NIDDERDALE HIGH RIGGS NO 32",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR403,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,7.56,8.99,5.38,4.07,4.72,6.68,7.13,,,,,
February,4.30,0.28,5.32,5.76,1.23,6.23,4.90,,,,,
March,4.67,3.66,3.84,2.33,1.68,2.52,2.24,,,,,
April,6.80,1.30,3.21,4.00,3.04,5.55,1.98,,,,,
May,5.22,2.20,1.04,4.67,7.71,4.97,3.37,,,,,
June,1.89,0.63,2.43,1.28,2.23,0.15,3.58,,,,,
July,7.94,3.95,4.77,3.78,7.66,1.79,4.34,,,,,
August,2.69,6.15,4.12,6.87,5.50,4.00,4.20,,,,,
September,2.06,2.33,4.17,5.48,6.06,3.63,3.60,,,,,
October,3.27,2.21,0.57,8.17,5.82,5.09,4.18,,,,,
November,4.07,2.65,2.40,7.56,4.29,3.27,8.92,,,,,
December,5.35,9.71,5.36,4.48,7.34,6.22,1.73,,,,,
Total,55.82,44.06,42.61,58.45,57.28,50.10,50.17,,,,,
Calc annual,55.82,44.06,42.61,58.45,57.28,50.10,50.17,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,
