WHITHORN CUTREOCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NX467357,Long,-4.380037,Lat,54.692928,Elevation,120,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,1.78,2.43,1.55,2.4,4.48,4.36,2.45,2.35,5.03,2.96,1.65,3.35,1.9,3.28,1.94,2.61,1.96,3.54,4.12,2.7,3.7,3.93,2.39,4.75,4,4.54,,,,,,,,,,
February,,,,,,1.15,1.64,2.91,3.05,1.85,4.36,1.71,3.35,2.77,4.47,2.92,2.4,2.41,2.5,2.67,4.78,3.74,2.81,1.89,3.82,5.49,3.29,2.17,4.86,0.88,1.97,,,,,,,,,,
March,,,,,,3.18,4.03,4.29,0.99,2.34,0.6,2.04,1.93,3.78,2.48,3.23,2.44,3.74,3.78,4.18,2,1.19,4.8,5.05,4.56,2.03,1.33,1.98,1.54,3.78,3.27,,,,,,,,,,
April,,,,,,2.57,1.7,2.58,2.16,2.44,2.34,2.7,1.48,1.41,2.06,2.91,1.15,2.4,3.55,3.29,2.18,3.82,1.06,2.58,1.52,2.9,3.36,1.98,0.69,1.68,3.37,,,,,,,,,,
May,,,,,,0.43,0.53,1.27,3.16,4.64,3.01,1.02,2.55,3.11,2.31,1.23,4.18,4.2,2.18,1.45,2.17,1.66,1.8,2.59,1.86,1.38,4.58,3.77,2.4,0.92,3.78,,,,,,,,,,
June,,,,,,0.63,3.87,4.71,1.87,2.73,2.18,2.39,2.29,2.18,1.23,2.09,1.18,5.5,2.17,3.24,2.08,2.65,5.06,2.04,0.56,0.99,1.83,1.87,1.09,2.87,2.64,,,,,,,,,,
July,,,,,,3.42,5.48,1.46,0.54,2.58,2.82,1.67,3.28,3.94,2.93,1.33,2.65,1.93,2.99,5.02,2.84,2.12,2.89,1.16,2.78,3.36,2.79,2.44,2.48,0.6,3.85,,,,,,,,,,
August,,,,,,5.43,2.42,3.82,5.07,1.3,5.81,3.69,2.03,4.15,4.87,4.95,4.19,4.12,3.5,1.63,6.49,1.4,4.48,1.64,3.77,1.6,1.89,4.4,3.22,3.69,2.92,,,,,,,,,,
September,,,,,,0.81,4.02,4.25,3.33,4.62,2.48,2.32,3.64,4.52,2.85,1.98,1.22,0.97,3.31,2.58,1.25,2.06,2.19,2.97,1.74,1.16,2.06,2.55,5.35,2.56,3.52,,,,,,,,,,
October,,,,,,3.93,3.27,2.46,3.45,2.28,4.79,7.12,2.63,7.72,1.96,2.88,5.08,8.96,1.56,8.15,2.91,3.15,4.52,2.66,2.27,3.73,7.94,6.28,4.8,2.44,3.51,,,,,,,,,,
November,,,,,,3.57,1.85,3.73,4.43,3.21,4.04,4.09,4.01,3.05,3.46,3.65,2.75,4.75,3.35,1.42,6.4,4.23,3.84,6.22,5.01,2.45,3.98,5.15,3.08,2.61,2.98,,,,,,,,,,
December,,,,,,4,4.65,5.85,4.11,5.53,4.01,5.05,3.15,2.95,2.6,1.6,4.9,4.88,5.21,4.71,4.88,6.66,5.17,3.36,5.69,7.69,4.66,3.19,6.87,6.66,3.32,,,,,,,,,,
Total,,,,,,30.9,35.89,38.88,34.56,38,40.8,36.25,32.69,44.61,34.18,30.42,35.49,45.76,37.38,40.28,40.59,34.64,42.16,36.28,36.28,36.48,41.64,38.17,41.13,32.69,39.67,,,,,,,,,,
