"WHITACRE (BIRMINGHAM WATERWORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2484,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.44,0.97,3.71,4.07,0.87,2.24,1.07,1.89,2.02,3.08,,
February,2.53,1.68,1.29,0.83,1.54,3.18,3.11,1.10,0.90,2.41,,
March,0.68,1.44,2.75,3.93,2.00,0.74,3.48,1.42,0.96,3.68,,
April,2.55,0.84,0.29,3.86,1.05,0.95,1.04,1.30,2.34,1.54,,
May,1.84,1.03,2.76,2.07,1.57,2.48,2.35,2.05,1.43,1.30,,
June,0.93,1.27,4.32,1.22,2.26,1.06,1.58,3.14,0.68,1.21,,
July,3.00,0.17,3.69,1.11,3.33,6.04,2.83,1.52,1.88,3.00,,
August,3.74,1.77,6.23,0.74,1.40,2.53,2.44,5.13,1.14,2.13,,
September,0.92,1.50,0.83,1.73,1.12,0.82,0.77,1.82,4.35,1.66,,
October,2.74,1.85,2.24,3.03,1.45,1.74,2.83,2.74,1.13,2.57,,
November,4.13,2.14,1.83,2.21,3.01,2.39,2.63,0.84,1.48,1.47,,
December,5.17,4.70,3.43,0.90,5.86,4.38,2.60,1.36,2.35,3.39,,
Total,30.67,19.36,33.37,25.70,25.46,28.55,26.73,24.31,20.66,27.44,,
Calc annual,30.67,19.36,33.37,25.70,25.46,28.55,26.73,24.31,20.66,27.44,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
