DALMENY HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT168780,Long,-3.335183,Lat,55.987728,Elevation,55,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5152/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,1.27,3.09,2.76,3.2,0.93,1.15,2.18,2.23,1.25,2.8,1.57,4.15,2.48,2.61,4,2.38,1.6,2.35,2.32,2.85,1.96,4.76,0.75,2.75,1.55,2.94,2.45,2.38,1.14,3.56,2.01,3.68,3.61,1.69,1.55,2.33,2.41,1.56,2.49,1.81,2.78,5.84,2.37,1.59,3.15,1.91,0.38,2.78,1.87,1.46,3.83,0.83,0.41,2.58
February,,,,,,,,1.46,0.78,0.98,2.37,2.35,1.94,1.42,1.78,2.21,3.67,0.65,2.94,1.45,2.5,0.43,1.68,2.59,0.53,2.62,3.22,1.37,3.01,0.93,0.46,1.47,0.12,1.69,0.08,1.98,2.26,2.3,0.53,2.12,1.02,2.43,1.39,1.66,0.55,3.32,2.01,1.27,2.4,1.46,2.67,1.82,0.49,0.73,1.31,1.45,1.72,2.79,1.93,0.35,1.9
March,,,,,,,,2.26,3.55,3.09,0.97,1.72,2.48,2.52,3.04,1.81,3.84,1.4,0.82,1.21,2.16,2.73,1.54,0.46,1.11,1.82,1.46,2.16,1.81,0.29,2.01,1.62,2.19,1.4,2.48,1.06,1.69,1.72,0.98,2.63,2.33,2.57,1.42,1.53,0.5,1.29,1.59,3.43,0.96,1.13,2.15,2.68,1.08,0.26,1.49,1.44,0.91,1.81,2.16,0.58,1.39
April,,,,,,,,0.91,1.33,2.87,3.01,1.25,0.17,1.78,0.85,1.09,1.9,1.89,0.67,2.5,1.43,0.72,1.55,2.35,1.25,2.7,1.31,1.31,0.85,1.41,1.03,1.92,1.66,1.51,4.06,3.14,0.6,1.48,0.16,1.44,1.88,1.29,1.92,0.98,1.92,1.13,0.27,4.04,1.56,0.99,3.14,2.27,1.34,1.99,1.22,0.48,0.52,0.75,1.29,1.55,0.9
May,,,,,,,,2.68,2.32,2.3,1.63,1.21,0.93,1.42,1.75,1.33,3.67,1.27,2.65,0.56,2.65,1.13,1.55,1.14,4.8,3.84,2.19,1.82,1.19,1.52,1.31,2.84,3.17,2.31,1.08,0.8,0.71,2.3,4.29,0.73,1.43,3.38,2.02,3.5,2.08,3.64,2.1,3.76,2.17,1.99,1.56,2.88,1.46,1.88,4.37,2.71,0.92,1.76,2.36,0.71,1.58
June,,,,,,,,3.33,1.22,1.61,1.09,1.76,3.87,1.28,1.04,0.51,2.58,1.7,0.65,1.51,1.92,0.22,1.71,1.24,2.09,0.45,2.29,3.41,4.35,2.14,1.32,4.15,1.14,1.78,2.16,2.25,1.14,1.43,2.85,1.37,0.59,0.58,1.23,2.89,2.27,2.42,2.08,4.13,4.38,1.13,2.05,2.08,2.12,1.61,2.39,0.92,2.85,1.49,3.11,2.23,1.16
July,,,,,,,,3.02,3.25,2.99,3.74,1.41,2.71,0.57,3.05,2.45,5.1,1.54,3.68,0.97,2.53,2.29,3.28,2.57,3.28,1.42,2.44,2.78,1.77,2.32,3.29,3.57,1.94,4.75,3.11,1.01,3.69,4.22,3.12,3.03,6.97,3.2,3.11,1.77,3.26,2.54,3.54,2.94,2.31,2.75,3.95,3.83,2.45,4.41,2.36,1.2,5.18,3.71,6.18,3.36,3.15
August,,,,,,,,3.81,1.19,1.69,4.79,1.22,4.58,1.07,2.3,4.37,5.02,4.75,1.94,1.95,4.86,4.98,1.56,4.34,2.8,3.16,1.78,5.95,4.94,4.27,6.72,3.58,0.49,1.07,3.11,2.1,1.72,4.76,1.27,2.01,0.76,3.2,2.14,4.32,2.7,2.67,2.92,0.24,8.15,3.62,3.61,5.48,4.77,2.26,4.06,1.16,5.01,3.1,4.24,0.33,3.8
September,,,,,,,,1.25,4.45,2.07,0.68,1.17,2.5,2.52,0.44,1.31,1.44,0.8,4.04,2.15,1.33,1.76,1.9,2.04,2.85,3.49,3.4,6.28,2.42,0.34,3.73,1.32,2.67,2.5,2.14,3.21,2.76,1.31,2.66,2.65,2.26,0.8,2.66,2.4,4.33,4.35,4.61,1.71,3.44,1.99,5.88,1.21,2.68,2.83,3.16,1.47,3.41,1.61,3.18,0.68,1.19
October,,,,,,,,7.48,1.29,3.42,2.13,2.39,2.69,1.54,1.5,2.91,5.18,2.4,3.22,1.84,0.74,3.56,1.47,1.89,3.09,2.13,3.71,3.26,3.2,2.84,2.68,1.4,5.32,2.35,3.1,5.86,1.78,3.69,4.97,2.58,2.98,2.8,2.01,3.45,2.98,3.66,0.79,1.35,2.35,4.2,2.19,0.6,1.54,1.04,7.22,1.47,1.89,1.85,1.15,1.45,3.08
