LYMINGTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SZ319952,Long,-1.549137,Lat,50.755526,Elevation,57,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,634/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,,,,3.35,5.35,3.48,4.33,3.78,5.46,2.43,2.08,3,3.33,5.78,0.89,0.99,4.57,2.56,1.21,1.85,3.96,5.1,2.7,4.64,3.15,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,,,,0.61,1.44,3.63,3.11,0.59,1.46,0.81,1.82,3.33,1.75,1.26,1.24,5.16,5.77,0.66,1.41,3.47,2.01,0.21,3.96,2.92,0.25,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,,,,0.4,1.29,3.65,3.82,3.27,0.85,0.22,0.84,1.23,6.89,0.85,1.64,1.62,4.77,3.15,0.49,4.12,1.25,0.68,2.21,1.53,2.74,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,,,,0,1.73,0.99,1.87,1.68,0.86,1.83,1.26,2.78,2.16,1.41,1.99,2.45,2.16,1.76,1.49,0.22,0.5,1.86,0.06,0.51,2.16,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,,,,1.73,1.15,0.69,1.7,3.3,3.16,0.33,1.99,3.44,1.63,2.78,2.09,1.47,2.58,2.56,2.09,2.11,4.4,0.43,1.15,2.87,0.81,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,,,,1.13,1.99,0.29,1.37,0.49,1.57,1.82,2.35,4.22,1.51,2.45,0.59,1.68,0.94,1.25,2.12,2.57,4.26,4.02,2.01,3.91,0.55,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,,,,2.38,4.16,3.17,2.53,1.89,2.77,2.83,1.93,1.1,1.14,1.42,0.32,4.18,1.86,0.18,3.94,4,0.87,2.97,3.48,2.29,1.83,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,,,,1.46,2.35,0.02,4.62,2.66,1.63,4.41,2.17,4.2,1.01,3.34,1.17,3.44,5.18,3.77,1.96,4,0.99,4.74,2.12,3.62,2.22,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,,,,2.16,1.4,1.74,0.78,2.82,2.2,1.57,1.7,3.46,0.79,3.1,3.41,3.71,3.02,4.79,3.47,2.83,1.91,4.35,3.55,5.19,0.21,6.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,,,,3.27,7.66,3.91,0.95,4.52,4.06,5,2.98,1.57,1.53,2.28,8.57,0.55,1.35,3.85,4.86,3.1,5.37,1.31,2.74,3.38,3.13,8.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
