SHREWSBURY-RODEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ573165,Long,-2.6339601,Lat,52.744426,Elevation,209,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,,,3.18,1.68,1.55,1.04,1.81,1.97,0.6,2.9,1.47,0.82,1.23,1.9,0.24,2.42,2.69,0.96,2.94,0.82,1.85,1.53,1.97,3.2,2.75,3.73,1.51,1.8,1.73,1.87,1.7,3.55,1.1,4.46,1.44,2.24,,,,,,,,
February,,,,,,,,,,1.56,3.32,1.16,0.87,1.25,3.41,0.77,1.72,1.06,1.32,0.62,1.79,1.31,1,0.98,1.81,2.34,3.46,0.54,0.78,2.24,2,0.25,2.61,3.78,0.33,3.25,1.92,1.51,2,0.57,0.3,1.71,0.05,,,,,,,,
March,,,,,,,,,,0.49,0.68,2.37,1.25,3.42,1.65,3.42,1.21,1.05,2.42,1.81,0.39,1.29,3.26,4.16,2.75,0.66,2.86,1.86,0.96,4.49,2.54,1.27,2.19,1.32,1.61,0.94,0.62,1.92,1.16,0.37,3.21,0.28,1.76,,,,,,,,
April,,,,,,,,,,2.38,0.99,2.03,1.91,1.25,1.04,1.24,0.98,1.39,2.29,1.98,1.46,0.44,0.1,2.9,0.72,1.32,0.83,1.5,1.48,1.86,4.25,1.41,1.71,1.83,1.8,1.34,1.79,1.92,1.21,0.51,2.53,4.07,3.26,,,,,,,,
May,,,,,,,,,,1.82,1.59,0.64,2.62,2.88,2.34,0.95,1.53,2.52,1.6,0.67,2.22,0.78,2.61,1.72,1.32,2.46,2.2,2.97,2.29,0.79,3.21,0.98,1.07,2.42,4.47,2.35,3.08,0.99,0.79,2.09,2.27,4.34,,,,,,,,,
June,,,,,,,,,,3.47,1.68,2.68,2.07,1.58,0.58,2.37,1.89,3.12,2.47,3.06,1.33,1.77,3.6,1.09,2.02,1.05,1.83,1.63,0.71,1.31,4.01,0.23,0.5,0.39,2.43,0.01,1.19,3.57,3.53,1.93,1.75,4.6,,,,,,,,,
July,,,,,,,,,,1.66,2.46,3.22,1.15,2.86,2.28,1.26,0.71,2.83,2.48,2.97,2.22,0.2,2.49,1.37,2.83,4.99,1.52,1.76,3.57,1.74,4.98,0.77,3.12,2.64,3.77,2.74,2.45,2.25,1.52,1.65,3.9,2.42,,,,,,,,,
August,,,,,,,,,,0.56,4.7,2.05,4.26,4.74,4.22,5.03,2.22,3.01,3.21,2.05,3.68,1.55,5.47,1.69,4.11,4.07,1.56,4.76,1.31,2.13,1.37,3.86,2.66,2.97,2.93,2.01,2.1,4.24,3.12,2.66,1.96,5.25,,,,,,,,,
September,,,,,,,,,,3.01,0.59,1.22,1.27,3.4,1.57,1.03,1.09,0.77,2.19,1.68,0.53,1.74,0.54,1.48,1.18,0.75,1.06,1.18,6.05,1.99,2.58,0.78,3.04,1.63,3.16,3.16,1.22,2.91,1.21,0.95,2.75,2.71,,,,,,,,,
October,,,,,,,,,,2.84,3.07,2.34,2.96,5.08,0.57,1.25,4.68,5.38,1.98,3.66,3.12,2.86,2.79,3.24,1.46,2.08,3.3,3.72,1.48,3.11,2.68,2.24,0.49,3.37,3.55,3.09,2.11,1.97,3.45,3.34,4.05,0.9,,,,,,,,,
November,,,,,,,,,,1.47,2.68,1.13,1.3,2.8,1.18,2.18,2.27,2.21,1.75,0.35,3.78,2.26,2.65,2.02,3.14,2.22,2.3,1.41,1.02,0.97,0.85,2.26,0.8,1.79,1.41,1.17,4.35,2.98,3.42,4.53,3.21,3.78,,,,,,,,,
December,,,,,,,,,,2.08,3.23,3.14,1.58,2,1.78,0.58,2.05,2.06,1.65,3.69,4.19,3.22,2.11,1.08,5.35,4.41,1.78,0.8,3.83,3.26,1.86,1.86,3.92,2.83,2.52,1.84,0.46,2.11,1.96,4.29,2.99,1.24,,,,,,,,,
Total,,,,,,,,,,24.52,26.67,23.53,22.28,33.07,22.59,20.68,23.25,26.87,24.18,23.77,26.61,17.66,29.04,24.42,27.65,29.29,23.52,23.98,25.01,25.86,33.53,18.66,25.84,26.48,29.78,23.63,23.16,28.07,26.92,23.99,33.38,32.74,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is the nursery area of Roden. The observer J W Nowell was Managing Gardener at Roden and the observer for the 1930s records, G H Salmaon, worked for Cooperative Wholsale Society (CWS) at Roden. CWS bought the Roden site in 1896 which fits the start of readings. Altitudes match. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
