ROCHDALE ROCH MILLS SEWAGE WORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD886129,Long,-2.173787,Lat,53.612525,Elevation,362,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,3.42,6.93,3.73,3.72,3.93,5.51,5.32,7.72,4.44,4.29,3.81,3.88,5.55,5.91,12.29,2.24,6.18,5.77,5.27,2.6,3.85,1.63,4.41,3.27,5.03,5.49,2.11,1.15,5.33,5.69,5.83,3.8,5.44,4.33,9.16,2.1,2.97,4.63,5.03,1.62,4.41,3.06,4.96,4.3,4.38,3.55,5.94
February,,,,,2.78,5.61,6,1.19,6.71,1.21,4.47,0.55,5.1,6.43,1.34,7.71,4.14,2.11,5.84,0.97,0.32,6.52,0.21,3.23,0.46,4.67,2.27,5.43,1.9,5.19,2.56,4.93,1.61,3.05,2.22,5.6,6.87,0.72,3.04,3.05,5.2,2.71,1.32,2.23,3.3,2.3,1.23,2.89,6.49,0.55,3.02
March,,,,,6.05,1.9,2.32,2.96,2.47,6.78,4.02,4.07,3.55,2.23,1.81,1.94,2.35,6.09,3.02,1.34,2.95,0.27,2.66,3.03,2.24,1.64,2.54,1.68,0.94,2.52,3.71,4.8,3.9,1.21,0.46,1.15,1.08,5.97,1.57,1.92,2.17,5,2.59,2.12,3.04,1.97,1.51,3.73,2.63,2.09,1.11
April,,,,,1.93,2,3.31,2.03,1.37,2.46,5.92,1.85,2.58,3.97,1.95,2.98,2.38,3.68,0.97,1.34,2.83,3.45,3.7,2.11,2.16,3.38,1.02,2.25,0.47,1.84,3.6,2.01,2.68,2.54,2.86,2.38,1.29,3.63,1.95,3.74,3.68,2.26,3.72,3.04,0.78,2.46,3.09,0.54,1.39,3.29,2.64
May,,,,,2.95,1.82,3.03,2.91,2.57,2.18,6.18,2.64,1.49,4.3,5.62,6.49,4.44,2.4,1.17,3.43,2.28,2.79,4.57,1.7,2.83,1.04,1.58,2.51,3.89,1.79,1.04,2.79,3.85,3.13,3.19,4.93,1.33,2.21,2.07,4.9,1.83,1.56,2.09,2.51,3.12,3.84,1.74,1.55,3.7,1.8,1.95
June,,,,,3.22,1.47,2.37,2.27,1.88,2.48,3.28,0.52,2.69,1.29,2.49,0.36,3.32,4.91,6.86,1.43,2.39,6.4,0.74,2.56,2.68,4.76,3.8,1.94,4.65,3.44,1,0.52,0.85,4.28,3.92,5.1,3.38,2.89,4.85,0.51,2.25,0.89,4.23,3.64,3.56,3.22,2.7,2.3,4.72,4.42,1.71
July,,,,,5.51,5.54,2.33,2.7,4.01,2.56,8.65,2.19,5.49,5.14,4.6,2.15,2.88,5.57,1.94,3.01,6.83,5.59,4.26,3.72,2.18,1.76,4.26,2.06,5.03,6.82,5.49,2.89,4.72,3.44,3.84,2.96,5.14,3.85,2.67,2,4.69,3.48,2.15,5.49,5.52,2.12,7.08,4.95,3.86,3.28,7.34
August,,,,,3.98,6.69,2.94,8.2,3.35,3.76,2.92,7.11,4.17,6.18,7.58,3.65,6.24,9.89,5.54,6.58,7.48,6.33,1.62,1.68,3.79,1.75,2.6,2.06,3.63,3.9,1.85,8.75,4.68,7.09,3.81,3.29,5.82,0.3,4.96,3.33,6.25,5.09,4.72,5.23,5.85,1.36,10.5,6.19,4.67,0.51,5.83
September,,,,,3.78,0.76,2.93,2.68,12.96,2.13,3.08,1.36,4.19,4.7,4.85,4.06,4.51,7.91,0.73,2.24,4.02,3.47,4.84,1.78,3.53,7.02,5.21,1.73,1.62,1.95,5.27,0.69,2.37,5.1,4.8,2.67,7.28,3.34,2.69,1.58,7.05,2.89,3.76,3.84,5.63,2.82,3.52,6.15,4.85,0.33,3.02
October,,,,,2.7,2.07,8.74,9.2,4.18,2.84,1.5,3.5,1.08,5.97,5.45,5.71,4.34,5.49,4.94,6.63,6.54,2.61,7.41,5.02,4.95,8.16,4.58,1.93,10.19,2.18,4.82,4.92,5.84,3.27,4.86,5.75,1.03,0.97,2.74,4.75,2.7,1.35,4.62,2.23,7.58,2.55,3.3,6.29,4.42,4.95,4.74
November,,,,,5.91,2.05,3.6,5.45,2.85,3.76,2.21,2.93,3.54,7.73,2.83,2.7,7.41,5.52,7.47,8.6,5.98,8.26,2.77,1.77,1.88,5.06,5.58,1.82,5.37,7.74,8.3,3.15,1.13,3.5,7.48,0.69,7.16,6.39,2.13,6.38,5.61,8.33,2.47,4.69,6.33,2.26,1.89,2.25,1.61,4.52,7.37
December,,,,,6.7,7.44,3.54,3.24,9.58,7.65,4.13,7.35,5.77,4.97,5.99,3.68,2.84,1.52,3.23,7.87,4.13,2.33,1.99,0.64,6.21,3.56,3.6,2.63,5.2,3.57,5.76,2.68,3.76,2.39,4.93,2.78,4.06,3.44,4.03,7.53,3.55,7.74,4.19,1.78,6.85,5.81,4.35,5.05,4.13,7.52,4.71
Total,,,,,48.93,44.28,44.84,46.55,55.86,43.32,51.68,41.79,44.09,57.2,48.32,45.31,50.4,61,54,45.68,51.93,53.79,40.04,29.84,36.76,44.43,41.45,29.31,47.92,46.43,45.51,39.28,40.72,44.69,48.2,41.1,49.88,38.04,41.86,41.79,47.95,45.93,40.89,38.42,55.97,33.77,45.87,46.19,46.85,36.81,49.38
