"KINGS LYNN,  GAYWOOD ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8015,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.54,,,,,,,,,,,
February,0.52,,,,,,,,,,,
March,1.66,,,,,,,,,,,
April,2.56,,,,,,,,,,,
May,1.61,,,,,,,,,,,
June,2.13,,,,,,,,,,,
July,2.84,,,,,,,,,,,
August,2.05,,,,,,,,,,,
September,2.40,,,,,,,,,,,
October,1.05,,,,,,,,,,,
November,0.78,,,,,,,,,,,
December,2.03,,,,,,,,,,,
Total,21.17,,,,,,,,,,,
Calc annual,21.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
