CHEADLE-HEATH-SEWAGE-WORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ869898,Long,-2.1985084,Lat,53.404854,Elevation,135,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2741/1/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,6.27,1.46,3.95,3.84,3.35,1.78,1.8,1.92,2.86,3.04,3.62,4.15,2.13,0.42,2.73,4.26,4.24,2.11,3.2,1.97,6.93,2.32,1.8,2.94,3.61,1.23,2.97,2.17,4.41,1.57,3.11,2.73,4.47
February,,,,,,,,,3.12,0.91,0.18,3.26,0.1,2.85,0.23,3.14,1.86,5.28,1,2.62,1.8,2.82,0.83,2.32,1.02,2.67,4.36,0.33,1.71,1.43,3.91,1.61,1.11,1.37,3.29,1.91,0.81,1.86,4.15,0.28,2.37
March,,,,,,,,,1.5,0.83,2.47,0.25,1.92,2.71,2.26,0.93,1.3,1.31,0.96,1.57,2.58,2.59,1.86,0.7,0.37,0.9,0.62,5.31,0.92,1.61,2.01,4.07,1.76,2.1,2.41,1.9,0.9,2.64,2.3,1.41,0.74
April,,,,,,,,,0.93,0.79,1.36,3.36,2.85,0.97,1.58,2.11,0.75,2.5,0.27,1.85,1.83,1.28,1.45,1.13,2.09,1.75,1.16,2.28,1.39,2.5,2.96,1.96,3.21,2.14,0.49,1.83,2.47,0.3,0.69,3.14,1.28
May,,,,,,,,,1.16,2.34,1.88,2.73,4.01,1.7,1.92,0.7,0.36,2.15,2.97,1.4,1.48,1.34,3.59,1.8,4.25,3.25,0.86,2.34,1,3.77,1.36,1.6,1.62,1.89,2.63,2.83,1.12,1.55,2.49,0.79,1.92
June,,,,,,,,,5.41,1.04,1.72,5.27,0.35,4.07,2.32,3.61,2.36,1.8,2.94,2.8,1,0.75,0.67,2.55,1.97,2.76,2.41,2.2,4.19,0.81,2.3,1.43,2.54,2.14,2.86,2.49,2.28,1.79,4.83,2.3,1.74
July,,,,,,,,,1.46,2.87,6.52,3.37,3,2.6,2.2,1.36,3.28,2.52,4,7.19,3.96,3.26,3.38,1.29,2.58,1.1,4.41,2.44,2.46,1.61,2.82,2.75,3.25,3.34,4.35,0.83,4.54,4.04,4.61,2.57,4.44
August,,,,,,,,,4.05,,,6.83,1.44,1.54,1.92,1.33,1.79,1.13,1.98,1.86,1.28,5.02,1.99,3.86,3.06,2.36,4.43,0.39,4.48,2.19,3.74,3.59,2.07,4.16,4.82,1.27,8.34,3.81,3.82,0.31,5.37
September,,,,,,,,,0.93,1.52,2.98,2.9,2.44,1.14,2.37,5.15,3.66,1.41,1.71,1.07,2.21,0.22,1.54,3.85,3.47,1.71,4.95,1.74,2.36,0.79,4.71,2.05,2.92,2.61,3.71,2.06,2.2,5.75,3.56,0.24,4
October,,,,,,,,,3.21,4.59,4.62,1.49,6.6,4.48,4.14,4.42,3.02,1.39,5.34,1.27,3.34,3.61,4.3,2.52,2.76,5.12,0.38,0.35,2.23,2.59,2.25,0.8,3.26,2.03,5.77,1.98,2.33,3.14,2.38,3.11,3.34
November,,,,,,,,,4.31,6.67,3.66,4.98,2.1,1.07,1.37,3.99,3.1,1.78,4.21,5.01,6.18,1.94,0.72,2.01,5.41,0.36,4.34,3.37,2.05,4.26,4.08,6.27,2.16,2.75,5.54,1.53,1.37,1.32,1.27,3.13,4.54
December,,,,,,,,,1.6,5.07,2.6,1.12,0.95,0.34,4.4,2.94,2.97,1.97,3.53,2.44,2.84,1.23,2.68,1.37,2.03,1.92,2.99,2.58,2.85,4.94,1.86,5.03,3.19,1.38,4.83,3.59,2.8,2.78,2.86,3.9,3.46
Total,,,,,,,,,33.95,,,39.4,29.11,25.25,26.51,31.6,27.31,26.28,32.53,33.23,30.63,24.48,25.74,27.66,33.25,26.01,34.11,25.3,32.57,28.82,33.8,34.1,30.7,27.14,43.67,24.39,33.57,30.55,36.07,23.91,37.67
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIDAS src_id 11959 CHEADLE HEATH S WKS Start 1928 end 1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from 1950s record and is near the sewage works. Stated altitude is 10 to 20 ft too high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
