"GAYTON",,,,,,,,,,,,
Grid ref,TF729194,Long,0.559975,Lat,52.744567,,,,,,,
Station no,1471/8,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,3.41,,,
February,,,,,,,,,0.17,,,
March,,,,,,,,,1.77,,,
April,,,,,,,,,1.21,,,
May,,,,,,,,,0.47,,,
June,,,,,,,,2.05,1.05,,,
July,,,,,,,,4.01,2.74,,,
August,,,,,,,,2.45,2.35,,,
September,,,,,,,,2.76,0.00,,,
October,,,,,,,,1.86,1.79,,,
November,,,,,,,,1.22,1.46,,,
December,,,,,,,,3.05,3.91,,,
Total,,,,,,,,,20.33,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.40,20.33,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,NaN,,
