Rainfall at,OUTWELL (WELL CREEK SLUICE)
,
Station no,1464,
,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,2.09,1.10,1.17,0.96,1.91,2.70,2.74,2.15,3.21,1.59,
February,1.91,0.32,1.28,0.64,1.35,1.95,2.18,0.47,0.44,2.02,
March,0.29,1.20,1.90,1.34,0.39,0.55,2.62,0.31,1.54,1.92,
April,2.22,2.29,1.08,2.48,2.33,1.71,2.64,0.31,1.66,1.39,
May,4.06,3.94,1.41,0.70,0.66,0.75,3.71,1.67,0.66,0.98,
June,1.34,0.65,1.97,0.97,2.72,3.30,1.77,0.92,2.05,0.22,
July,2.74,2.72,1.26,1.31,0.80,5.91,2.30,2.69,2.62,2.14,
August,3.01,2.44,0.50,1.90,0.64,0.82,3.17,1.34,1.71,0.58,
September,3.89,2.43,2.16,1.60,3.15,1.56,1.13,2.11,1.49,0.57,
October,0.90,3.89,2.80,1.76,2.46,1.16,1.83,2.09,3.25,1.48,
November,2.56,1.22,1.77,1.36,2.55,1.99,1.43,1.58,3.61,4.33,
December,0.63,0.47,0.42,3.13,1.65,1.19,2.58,2.60,1.10,1.30,
Total,25.64,22.67,17.72,18.15,20.61,23.59,28.10,18.24,23.34,18.52,
Calc annual,25.64,22.67,17.72,18.15,20.61,23.59,28.10,18.24,23.34,18.52,
Difference,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,
