Rainfall at,OUTWELL, MIDDLE LEVEL SLUICE, NORFOLK
,
Station no,1464,
,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869
January,2.80,0.59,1.64,2.20,0.86,1.42,1.87,2.11,1.01,1.35,
February,0.87,1.68,0.46,0.14,0.65,2.08,2.56,1.06,0.92,2.23,
March,2.21,1.44,2.43,0.79,2.57,1.27,0.64,0.85,1.31,2.25,
April,0.51,0.60,1.31,1.73,0.49,0.57,1.31,1.83,1.13,1.79,
May,5.85,1.31,1.75,1.20,2.57,2.09,2.01,2.71,0.11,2.68,
June,5.32,2.31,1.04,3.94,1.30,1.54,2.61,1.11,0.53,1.22,
July,2.27,4.67,2.49,0.58,0.62,3.64,2.78,3.66,0.33,0.63,
August,2.96,0.50,2.56,2.72,1.37,5.02,3.67,1.80,1.98,1.76,
September,3.14,1.37,3.88,2.59,1.86,0.40,2.36,2.31,2.40,3.34,
October,2.10,0.80,1.90,2.61,1.01,6.19,1.29,1.96,2.45,1.19,
November,2.54,3.33,1.49,2.78,1.98,1.72,1.93,0.49,1.07,1.75,
December,1.83,1.38,1.61,0.85,1.03,1.18,1.58,1.57,3.40,2.97,
Total,32.40,19.98,22.56,22.13,16.31,27.12,24.61,21.46,16.64,23.16,
Calc annual,32.40,19.98,22.56,22.13,16.31,27.12,24.61,21.46,16.64,23.16,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
