"EAST GRINSTEAD, BROCKHURST OBSERVATORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,583,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.41,3.45,5.65,2.00,2.74,3.73,4.37,3.15,5.11,1.31,4.30,
February,0.69,0.73,3.19,5.75,1.02,5.51,3.04,5.71,2.12,0.72,1.19,
March,1.85,2.15,2.81,3.16,2.84,1.03,0.44,4.68,2.81,0.02,1.64,
April,3.43,1.16,3.77,3.08,3.53,3.18,3.70,1.99,2.19,1.18,1.84,
May,1.11,1.98,0.95,3.38,4.24,3.64,1.54,1.18,1.47,2.73,2.81,
June,1.22,0.07,1.52,0.41,3.10,0.15,4.24,3.73,2.69,1.79,0.79,
July,5.85,0.58,4.07,3.31,4.35,4.43,1.58,-999.00,1.75,1.66,2.47,
August,1.62,2.57,2.93,2.04,3.91,2.56,3.11,5.34,4.76,3.48,3.82,
September,4.33,0.93,2.17,2.16,4.01,2.60,0.86,4.98,1.10,0.39,3.72,
October,1.85,1.75,1.49,7.46,4.12,4.45,2.93,2.64,7.61,4.66,2.00,
November,2.11,1.94,2.69,2.42,3.99,3.66,7.87,3.55,3.75,9.37,5.93,
December,3.55,2.25,5.01,3.86,5.60,4.05,0.65,4.93,4.21,8.53,3.18,
Total,32.02,19.56,36.25,39.03,43.45,38.99,34.33,45.35,39.57,35.84,33.69,
Calc annual,32.02,19.56,36.25,39.03,43.45,38.99,34.33,41.88,39.57,35.84,33.69,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,3.47,0.00,0.00,0.00,
