"E. GRINSTEAD (BROCKHURST OBSY)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,583,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.56,3.82,2.42,3.53,1.25,6.33,7.98,,,,,
February,2.69,0.69,3.34,0.35,5.28,2.68,6.05,,,,,
March,0.43,1.80,3.80,3.65,0.70,1.49,4.21,,,,,
April,4.16,3.10,0.87,3.41,4.02,2.40,2.92,,,,,
May,3.22,3.45,1.98,0.87,1.45,1.55,2.32,,,,,
June,1.78,1.45,1.73,1.74,4.14,3.44,1.95,,,,,
July,3.44,3.05,2.33,1.65,1.72,4.85,1.39,,,,,
August,5.24,1.04,1.33,2.21,4.84,0.78,1.83,,,,,
September,2.46,2.36,3.40,2.01,5.11,2.82,2.35,,,,,
October,0.77,7.86,2.31,2.60,4.87,2.57,3.04,,,,,
November,5.49,1.67,1.19,5.28,7.86,5.80,1.94,,,,,
December,0.88,0.80,0.64,8.95,4.83,3.45,4.44,,,,,
Total,33.12,31.09,25.34,36.25,46.07,38.16,40.42,,,,,
Calc annual,33.12,31.09,25.34,36.25,46.07,38.16,40.42,0.00,0.00,0.00,,
Difference,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,NaN,NaN,NaN,,
